#"Step","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)"
1000,182.695961089,1392.02275931,0.0124738315839
2000,137.394869644,634.929258503,0.0124738315839
3000,94.3568936598,368.859727658,0.0124738315839
4000,58.2636380862,448.325332124,0.0124738315839
5000,33.8954454327,328.957657893,0.0124738315839
6000,36.5473100913,309.7677916,0.0124738315839
7000,35.2411817077,305.529384933,0.0124738315839
8000,45.1979794808,244.369821379,0.0124738315839
9000,30.5257527097,296.597883721,0.0124738315839
10000,21.8676711818,222.346851701,0.0124738315839
11000,42.5665471992,247.273262986,0.0124738315839
12000,31.7524087325,257.079495258,0.0124738315839
13000,21.6413341783,340.457877635,0.0124738315839
14000,12.7504246835,354.616769359,0.0124738315839
15000,35.915953832,173.667558042,0.0124738315839
16000,37.8915641934,178.992708524,0.0124738315839
17000,35.0396461878,313.680164344,0.0124738315839
18000,50.5461788491,245.383711138,0.0124738315839
19000,48.2525695258,266.324361428,0.0124738315839
20000,61.5105999286,227.205553436,0.0124738315839
21000,30.5654106861,343.653624901,0.0124738315839
22000,38.1625659294,409.22046013,0.0124738315839
23000,37.9116110589,288.201054253,0.0124738315839
24000,36.7485744418,189.518804375,0.0124738315839
25000,36.8860795583,302.501589739,0.0124738315839
26000,31.5528203223,369.67374536,0.0124738315839
27000,36.5823299819,334.690131159,0.0124738315839
28000,37.5875966473,329.335195884,0.0124738315839
29000,46.3413643504,298.821423037,0.0124738315839
30000,33.5774352803,389.553502237,0.0124738315839
31000,36.8947658453,344.164216805,0.0124738315839
32000,38.7502954673,255.132418105,0.0124738315839
33000,36.9715290258,372.7273453,0.0124738315839
34000,45.8873741354,221.428939456,0.0124738315839
35000,57.1810217957,313.950949607,0.0124738315839
36000,54.334185696,246.060455749,0.0124738315839
37000,35.2672225422,292.392996866,0.0124738315839
38000,42.6227751452,296.290747207,0.0124738315839
39000,51.9882197214,281.243196764,0.0124738315839
40000,33.6165955243,219.388913328,0.0124738315839
41000,41.4608870241,282.529262981,0.0124738315839
42000,43.1061086541,278.139341947,0.0124738315839
43000,31.8322787686,250.782416173,0.0124738315839
44000,58.9282226904,289.940330468,0.0124738315839
45000,44.6346570858,197.330428785,0.0124738315839
46000,47.8903418189,425.333857163,0.0124738315839
47000,59.2541193369,322.397710375,0.0124738315839
48000,39.7757639054,253.341325116,0.0124738315839
49000,53.3520482285,301.844309841,0.0124738315839
50000,43.4314842349,301.731558748,0.0124738315839
51000,36.4183536895,278.153475338,0.0124738315839
52000,33.253493005,230.884943142,0.0124738315839
53000,23.1174955709,291.045211603,0.0124738315839
54000,40.6977663644,168.803125153,0.0124738315839
55000,45.408751142,201.380718491,0.0124738315839
56000,37.9088288184,186.584771974,0.0124738315839
57000,28.4883768111,253.613036996,0.0124738315839
58000,28.4076762552,241.900549011,0.0124738315839
59000,43.3898595595,275.804968105,0.0124738315839
60000,36.6097354159,181.020016078,0.0124738315839
61000,38.4825738027,304.485691543,0.0124738315839
62000,35.9155478255,275.361244306,0.0124738315839
63000,48.7085006493,244.231147328,0.0124738315839
64000,41.3102140487,287.996165265,0.0124738315839
65000,20.2061390314,281.461304966,0.0124738315839
66000,35.9503207911,248.553660538,0.0124738315839
67000,26.6101341271,326.923474895,0.0124738315839
68000,37.6916401394,106.089024405,0.0124738315839
69000,40.429487602,260.686105137,0.0124738315839
70000,46.4952486562,294.640479959,0.0124738315839
71000,34.264896745,261.877274118,0.0124738315839
72000,50.4692184597,291.594916363,0.0124738315839
73000,30.248676556,362.587585655,0.0124738315839
74000,36.4825972481,187.749984268,0.0124738315839
75000,51.629717078,253.725575727,0.0124738315839
76000,32.2395129663,351.897788274,0.0124738315839
77000,36.9213174357,361.115833567,0.0124738315839
78000,51.2131583993,302.261418306,0.0124738315839
79000,34.5112288558,161.052707367,0.0124738315839
80000,36.2982671802,204.533159701,0.0124738315839
81000,33.5943849923,249.515882047,0.0124738315839
82000,33.5271596928,309.429008971,0.0124738315839
83000,30.8933885435,266.003835369,0.0124738315839
84000,35.8366123752,360.749200285,0.0124738315839
85000,50.659040428,369.298437623,0.0124738315839
86000,48.9633628028,246.857077397,0.0124738315839
87000,45.6354846044,253.953075987,0.0124738315839
88000,30.6648897942,292.065722114,0.0124738315839
89000,36.7273448068,258.52110253,0.0124738315839
90000,24.0925548067,387.341855938,0.0124738315839
91000,45.3534759715,276.079646789,0.0124738315839
92000,40.1521043006,253.05175911,0.0124738315839
93000,44.3470269951,348.530655643,0.0124738315839
94000,56.8137792945,260.225036853,0.0124738315839
95000,34.1773925235,270.121009079,0.0124738315839
96000,34.0130383445,453.102447354,0.0124738315839
97000,47.3747301125,394.02449195,0.0124738315839
98000,35.1542582742,472.38031203,0.0124738315839
99000,50.7352170105,574.127384206,0.0124738315839
100000,52.9204432276,408.560895412,0.0124738315839
101000,40.6101092386,327.624859961,0.0124738315839
102000,30.4544356389,448.665971665,0.0124738315839
103000,57.8066378327,200.362661507,0.0124738315839
104000,30.3096651992,405.279853811,0.0124738315839
105000,31.0637620415,382.484251682,0.0124738315839
106000,32.6488757058,200.802255449,0.0124738315839
107000,33.4823542935,241.486149192,0.0124738315839
108000,46.0068597175,219.673935753,0.0124738315839
109000,47.2906366941,169.21359393,0.0124738315839
110000,40.5644201241,256.258566497,0.0124738315839
111000,25.0290496498,341.974198589,0.0124738315839
112000,42.4635831538,317.011751861,0.0124738315839
113000,36.7774612195,270.565284129,0.0124738315839
114000,33.6984019603,224.381070689,0.0124738315839
115000,23.4936792355,321.700040426,0.0124738315839
116000,27.5342928794,255.842125202,0.0124738315839
117000,38.481206093,140.790912392,0.0124738315839
118000,30.8217033717,358.97112509,0.0124738315839
119000,44.1200472762,271.897239666,0.0124738315839
