#"Step","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)"
1000,39.3816932624,217.953986553,0.0124738315839
2000,37.8610184884,271.968574622,0.0124738315839
3000,32.5998526277,359.652645417,0.0124738315839
4000,52.3061513398,228.199027463,0.0124738315839
5000,50.6536633626,307.234423091,0.0124738315839
6000,74.1680801072,481.880849757,0.0124738315839
7000,50.1498383369,370.643712691,0.0124738315839
8000,48.6693559503,301.532715147,0.0124738315839
9000,40.5418304198,193.992846728,0.0124738315839
10000,37.7086283237,280.25166842,0.0124738315839
11000,49.7205899121,236.780449255,0.0124738315839
12000,43.9843000049,320.45166635,0.0124738315839
13000,47.5831973564,175.848887819,0.0124738315839
14000,31.6916682922,240.835048624,0.0124738315839
15000,38.6877600194,358.230523772,0.0124738315839
16000,39.933698274,356.88093273,0.0124738315839
17000,29.7768677638,356.8490012,0.0124738315839
18000,25.5251961237,325.354707379,0.0124738315839
19000,20.0747605765,346.159430793,0.0124738315839
20000,38.8163388133,338.473031667,0.0124738315839
21000,46.4161506864,377.830729418,0.0124738315839
22000,64.9974721287,405.20951172,0.0124738315839
23000,47.5969973443,299.306413804,0.0124738315839
24000,52.3333856772,230.257925259,0.0124738315839
25000,35.9400010716,313.188464584,0.0124738315839
26000,28.1887480131,309.87138794,0.0124738315839
27000,33.3332313946,251.822114149,0.0124738315839
28000,38.8429635011,158.638984675,0.0124738315839
29000,17.231071744,238.597777219,0.0124738315839
30000,44.5308049275,293.663210404,0.0124738315839
31000,34.2426040287,290.109979194,0.0124738315839
32000,45.9355879573,261.51693163,0.0124738315839
33000,29.4417656134,272.144138827,0.0124738315839
34000,51.9624583626,181.38967278,0.0124738315839
35000,40.7714221052,422.300139507,0.0124738315839
36000,64.5535797795,232.223447555,0.0124738315839
37000,27.7830020061,327.387482996,0.0124738315839
38000,20.5444404445,294.639824251,0.0124738315839
39000,40.0050879757,264.370634354,0.0124738315839
40000,31.1252737927,336.282465802,0.0124738315839
41000,56.2315958165,305.002410207,0.0124738315839
42000,38.994970926,349.901159984,0.0124738315839
43000,37.7061506158,489.492206684,0.0124738315839
44000,37.683490855,314.918694521,0.0124738315839
45000,35.4938827866,249.98203739,0.0124738315839
46000,20.5055597086,300.399554752,0.0124738315839
47000,34.5460701449,299.791128198,0.0124738315839
48000,35.4152866316,413.999727458,0.0124738315839
49000,39.3175200801,347.714645211,0.0124738315839
50000,29.9292879609,370.349600732,0.0124738315839
51000,46.5095178116,156.292113725,0.0124738315839
52000,44.7662933384,344.938039609,0.0124738315839
53000,47.0289367818,236.950222179,0.0124738315839
54000,40.996431992,274.120644167,0.0124738315839
55000,31.1544921592,369.660247128,0.0124738315839
56000,45.0561475147,276.375168241,0.0124738315839
57000,51.7392563295,366.924539399,0.0124738315839
58000,34.845979577,387.053761356,0.0124738315839
59000,49.828344209,330.20431657,0.0124738315839
60000,61.3099422848,230.697184427,0.0124738315839
61000,48.3335314658,306.307222037,0.0124738315839
62000,41.6502379498,264.081856296,0.0124738315839
63000,40.8293355837,215.817455456,0.0124738315839
64000,32.0140269405,275.463881511,0.0124738315839
