#"Step","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)"
1000,11.3778443897,156.790120092,0.00332991329153
2000,7.57142460816,346.222228831,0.00332991329153
3000,18.8581281043,208.310437754,0.00332991329153
4000,9.73294743559,372.630764599,0.00332991329153
5000,4.77679270231,227.076191514,0.00332991329153
6000,17.8858088432,591.485739776,0.00332991329153
7000,21.2686727733,256.942725849,0.00332991329153
8000,6.94861311042,391.075214153,0.00332991329153
9000,9.52532953411,538.085400966,0.00332991329153
10000,12.8415250198,173.156052365,0.00332991329153
11000,7.20038010899,196.892751436,0.00332991329153
12000,11.8634284255,238.523636112,0.00332991329153
13000,6.76418568474,436.948960019,0.00332991329153
14000,16.769207846,316.327575819,0.00332991329153
15000,5.38887064594,155.985283523,0.00332991329153
16000,7.17260652693,118.198969498,0.00332991329153
17000,9.87614230039,289.691646693,0.00332991329153
18000,13.4481665403,190.8344744,0.00332991329153
19000,6.95955005749,354.476754894,0.00332991329153
20000,16.397306252,215.026189966,0.00332991329153
21000,5.44397813456,359.957163309,0.00332991329153
22000,13.7557346005,351.261790655,0.00332991329153
23000,14.0743632636,607.912267755,0.00332991329153
24000,4.91035693157,562.174152883,0.00332991329153
25000,11.4115525338,376.486634431,0.00332991329153
26000,15.4582848838,181.250731733,0.00332991329153
27000,8.79053884112,251.247314516,0.00332991329153
28000,4.54664167201,330.052003213,0.00332991329153
29000,4.83105070344,176.447577232,0.00332991329153
30000,8.08894419745,264.934602354,0.00332991329153
31000,3.90732488025,147.756820594,0.00332991329153
32000,20.3988248507,142.261166401,0.00332991329153
33000,6.16447765977,117.807336225,0.00332991329153
34000,12.403846414,183.271071808,0.00332991329153
35000,12.9007872777,362.134693373,0.00332991329153
36000,7.55964759127,389.14019879,0.00332991329153
37000,10.3315482222,198.814719279,0.00332991329153
38000,6.86108730459,256.676675013,0.00332991329153
39000,19.4223683489,284.730933172,0.00332991329153
40000,7.69476848366,503.232473592,0.00332991329153
41000,6.1427597142,285.020295587,0.00332991329153
42000,8.38491155481,221.767667123,0.00332991329153
43000,14.8977465495,205.825829646,0.00332991329153
44000,18.3675235119,190.128371294,0.00332991329153
45000,7.71884325558,494.773645839,0.00332991329153
46000,5.96743798831,561.656316164,0.00332991329153
47000,14.2028554446,498.621975795,0.00332991329153
48000,15.2096993059,576.989308421,0.00332991329153
49000,17.9607441508,388.476287849,0.00332991329153
50000,11.1777685963,349.417667707,0.00332991329153
51000,20.2612011588,240.639105044,0.00332991329153
52000,21.0951836966,261.422654924,0.00332991329153
53000,7.18027779806,447.50323498,0.00332991329153
54000,14.4319689246,239.692340167,0.00332991329153
55000,6.68762361931,209.224051599,0.00332991329153
56000,12.1411600464,211.491150874,0.00332991329153
57000,11.7546825243,343.030679226,0.00332991329153
58000,14.1268543284,259.340070504,0.00332991329153
59000,14.3785944917,271.823225562,0.00332991329153
60000,5.41302861207,724.557669626,0.00332991329153
61000,25.6231186826,156.494328856,0.00332991329153
62000,16.7538843242,179.535513798,0.00332991329153
63000,8.95467153241,498.972691209,0.00332991329153
64000,9.42836360667,152.555821772,0.00332991329153
65000,5.55170340394,334.123107379,0.00332991329153
66000,13.8958548805,160.385597147,0.00332991329153
67000,6.10867326745,252.453201623,0.00332991329153
68000,6.43505580928,306.362612755,0.00332991329153
69000,5.73977518658,414.016482469,0.00332991329153
70000,14.0227298308,440.479900339,0.00332991329153
71000,4.6011551869,242.3863651,0.00332991329153
72000,4.127677829,161.435584102,0.00332991329153
73000,3.3487994231,347.218120239,0.00332991329153
74000,11.6599424951,289.351754948,0.00332991329153
75000,5.28614793691,417.948324198,0.00332991329153
76000,5.65261990609,197.479145507,0.00332991329153
77000,4.70139340031,403.219495538,0.00332991329153
78000,6.72779007787,142.854601701,0.00332991329153
79000,7.92543156866,299.261720025,0.00332991329153
80000,13.3629180306,299.785308163,0.00332991329153
81000,28.8331760484,382.205350501,0.00332991329153
82000,32.4878840771,478.172657655,0.00332991329153
83000,11.1272111174,604.925046348,0.00332991329153
84000,9.94557814179,200.806926861,0.00332991329153
85000,10.5910502809,223.065148367,0.00332991329153
86000,27.9811480023,366.641551386,0.00332991329153
87000,19.8082245207,557.396873405,0.00332991329153
88000,12.1765468678,437.701514198,0.00332991329153
89000,16.209843167,154.003871351,0.00332991329153
90000,8.55018307641,393.710786157,0.00332991329153
91000,6.32856722618,98.9459389871,0.00332991329153
92000,10.7810933229,258.352536224,0.00332991329153
93000,11.7761235123,421.18944829,0.00332991329153
94000,19.0834206631,518.658753982,0.00332991329153
95000,12.5406593379,225.479828521,0.00332991329153
96000,7.52476292977,183.59677935,0.00332991329153
97000,6.04396516964,434.709995879,0.00332991329153
98000,7.28868922874,424.624242023,0.00332991329153
99000,12.013853601,310.97772547,0.00332991329153
100000,4.00428792399,294.929428618,0.00332991329153
101000,9.36160585273,329.002465235,0.00332991329153
102000,14.7001577429,230.534833065,0.00332991329153
103000,12.8477682576,413.465102127,0.00332991329153
104000,20.2233274908,356.270840204,0.00332991329153
105000,28.0830668583,221.174919543,0.00332991329153
106000,13.0819169999,338.681962124,0.00332991329153
107000,8.91685674387,312.893474098,0.00332991329153
108000,18.1792948186,298.943227066,0.00332991329153
109000,8.50732010448,445.1403924,0.00332991329153
110000,18.7085829626,322.976251986,0.00332991329153
111000,11.2491776321,176.374493833,0.00332991329153
112000,13.0453073642,54.235587352,0.00332991329153
113000,13.3378205637,204.071834029,0.00332991329153
114000,15.5977564695,184.81766922,0.00332991329153
115000,6.68171313206,323.465159484,0.00332991329153
116000,16.7417788553,377.336325538,0.00332991329153
117000,17.3010199061,272.826088125,0.00332991329153
118000,5.11133587747,437.061065433,0.00332991329153
119000,21.6502425053,456.485956728,0.00332991329153
120000,10.5102589096,367.901638977,0.00332991329153
121000,10.8587399435,457.129891759,0.00332991329153
122000,17.0270753926,306.744056727,0.00332991329153
123000,13.5398690096,502.140054491,0.00332991329153
124000,9.64150219021,637.091999033,0.00332991329153
125000,20.8042378469,407.944167726,0.00332991329153
126000,10.8850569135,537.503473737,0.00332991329153
127000,20.433603328,204.873315953,0.00332991329153
128000,8.80076293465,102.036007849,0.00332991329153
129000,7.14649264405,219.030491929,0.00332991329153
130000,13.3107843919,209.897786267,0.00332991329153
131000,6.79859269934,375.987342245,0.00332991329153
132000,9.79246521352,166.406045852,0.00332991329153
133000,13.3106179538,103.783013343,0.00332991329153
134000,16.2410618133,258.27536122,0.00332991329153
135000,9.05644187426,399.471570247,0.00332991329153
136000,13.0734357828,294.826170594,0.00332991329153
137000,8.7435509271,264.926888124,0.00332991329153
138000,13.6123147564,276.425022614,0.00332991329153
139000,9.90761669255,254.238526305,0.00332991329153
140000,11.9363724066,459.304412741,0.00332991329153
141000,24.6226687933,403.92629157,0.00332991329153
142000,18.6617461173,414.0551466,0.00332991329153
143000,18.1042129156,350.661047105,0.00332991329153
144000,5.7817355557,530.286443315,0.00332991329153
145000,13.9652285429,543.164407868,0.00332991329153
146000,8.9546366202,272.843806393,0.00332991329153
147000,13.1818929568,203.324307971,0.00332991329153
148000,7.599319165,618.803366834,0.00332991329153
149000,16.234391948,199.474685054,0.00332991329153
