#"Step","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)"
1000,45.2355938034,337.982969199,0.0124738315839
2000,41.3940422308,379.862752602,0.0124738315839
3000,44.8947569499,159.72499437,0.0124738315839
4000,33.7239246735,296.230105557,0.0124738315839
5000,34.5379250472,260.007053477,0.0124738315839
6000,54.4710988488,267.6416276,0.0124738315839
7000,37.6884699983,362.353024775,0.0124738315839
8000,34.9112941952,229.87831549,0.0124738315839
9000,29.1088280506,332.150689195,0.0124738315839
10000,59.0947068156,205.210099946,0.0124738315839
11000,49.7699997473,228.977385982,0.0124738315839
12000,28.5928861528,277.04897688,0.0124738315839
13000,36.4380310595,277.063457148,0.0124738315839
14000,38.496422512,234.224130643,0.0124738315839
15000,36.2210560313,360.240338618,0.0124738315839
16000,41.0462868079,240.519976685,0.0124738315839
17000,36.3577736487,317.14635951,0.0124738315839
18000,40.0687218682,301.976282137,0.0124738315839
19000,21.3814672651,331.727297691,0.0124738315839
20000,26.3741766226,220.841654735,0.0124738315839
21000,31.4891127898,175.650467513,0.0124738315839
22000,30.4822276825,172.222038735,0.0124738315839
23000,35.5473005943,252.188040528,0.0124738315839
24000,26.5693419125,143.583070074,0.0124738315839
25000,21.0836252219,333.946854294,0.0124738315839
26000,39.4730199165,362.47132453,0.0124738315839
27000,40.931738707,453.915617517,0.0124738315839
28000,41.2694324215,379.814691601,0.0124738315839
29000,36.0223835953,203.657171831,0.0124738315839
30000,39.2915420674,318.061619991,0.0124738315839
31000,39.0937197453,331.429314969,0.0124738315839
32000,26.1165649962,250.365520156,0.0124738315839
33000,34.958413926,274.943552597,0.0124738315839
34000,37.9232982045,302.362739355,0.0124738315839
35000,39.2256558082,309.670787174,0.0124738315839
36000,34.6552662293,372.080904518,0.0124738315839
37000,28.356034648,287.805392355,0.0124738315839
38000,30.4031542782,302.467739559,0.0124738315839
39000,64.1473693532,296.750300746,0.0124738315839
40000,39.0257137376,331.602363931,0.0124738315839
41000,54.8504431389,344.035455545,0.0124738315839
42000,26.516880221,399.424032127,0.0124738315839
43000,30.931390382,159.645515636,0.0124738315839
44000,29.6023213795,258.39576535,0.0124738315839
45000,28.2618206916,278.536778256,0.0124738315839
46000,31.0879449774,184.112904346,0.0124738315839
47000,30.2069477889,188.065341424,0.0124738315839
48000,29.8061273772,147.610629324,0.0124738315839
49000,38.9123555945,258.491261945,0.0124738315839
50000,29.395156205,248.767162393,0.0124738315839
51000,44.9132401969,254.862206406,0.0124738315839
52000,29.6005461268,397.831554887,0.0124738315839
53000,51.0316685294,337.508135291,0.0124738315839
54000,45.6230223583,240.583922803,0.0124738315839
55000,38.1275460525,278.496605395,0.0124738315839
56000,49.5198985552,424.789103889,0.0124738315839
57000,41.1127281551,264.433555232,0.0124738315839
58000,40.8664298085,270.025526001,0.0124738315839
59000,44.4622035857,305.429590466,0.0124738315839
60000,31.1438580073,516.636967005,0.0124738315839
61000,28.7335627217,480.399997148,0.0124738315839
62000,33.2019484225,448.928713887,0.0124738315839
63000,31.6091593745,352.368457488,0.0124738315839
64000,40.9124802188,517.034668026,0.0124738315839
65000,37.4147379057,368.264974417,0.0124738315839
66000,42.3177621467,250.938148764,0.0124738315839
67000,36.2086936622,234.951805563,0.0124738315839
68000,20.4033122569,138.682254737,0.0124738315839
69000,31.6909887167,312.428759843,0.0124738315839
70000,47.6009304919,374.759305462,0.0124738315839
71000,35.7760575241,341.89813291,0.0124738315839
72000,43.2968100323,179.491454235,0.0124738315839
73000,48.1569776757,239.622731179,0.0124738315839
74000,40.4154744276,324.502428445,0.0124738315839
75000,33.9531525959,322.737597431,0.0124738315839
76000,36.3228031174,212.314119074,0.0124738315839
77000,38.1084059777,215.632075205,0.0124738315839
78000,30.4628901914,282.161542681,0.0124738315839
79000,58.5516388576,335.249771381,0.0124738315839
80000,46.7736999644,266.589020678,0.0124738315839
81000,49.7073347833,309.887826067,0.0124738315839
82000,68.5998432712,268.076722461,0.0124738315839
83000,52.7587316702,170.947316802,0.0124738315839
84000,47.9204087754,212.569872005,0.0124738315839
85000,36.3444294676,332.614570807,0.0124738315839
86000,36.4979172096,235.955988685,0.0124738315839
87000,26.8807469936,199.710509433,0.0124738315839
88000,43.4207560763,170.867782608,0.0124738315839
89000,36.0265908701,309.298667338,0.0124738315839
90000,34.0371357092,357.90847974,0.0124738315839
91000,33.7892289004,316.468040682,0.0124738315839
92000,37.2096713663,286.977402891,0.0124738315839
93000,26.5019747045,290.582682935,0.0124738315839
94000,44.8414986891,371.433366901,0.0124738315839
95000,47.9281978346,200.757430363,0.0124738315839
96000,31.8281902557,250.866588626,0.0124738315839
97000,35.0037355312,230.123220479,0.0124738315839
98000,33.7765385979,365.609599712,0.0124738315839
99000,26.4875395443,317.208921676,0.0124738315839
100000,30.4180866496,319.641323115,0.0124738315839
101000,24.6562117963,262.464502758,0.0124738315839
102000,32.5383330898,275.397569482,0.0124738315839
103000,30.1847848686,380.080995914,0.0124738315839
104000,33.7023730882,378.628719262,0.0124738315839
105000,30.9918224102,313.93751579,0.0124738315839
106000,50.1828636661,239.792718582,0.0124738315839
107000,36.1148855651,238.562468575,0.0124738315839
108000,43.4973308714,305.588050027,0.0124738315839
109000,29.5790034797,320.258301073,0.0124738315839
110000,37.3987901411,262.63643494,0.0124738315839
