#"Step","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)"
1000,208.041474102,2225.45846489,0.0124738315839
2000,146.796534626,976.191945579,0.0124738315839
3000,75.9301831616,641.636814082,0.0124738315839
4000,39.911692571,476.884937827,0.0124738315839
5000,46.1497695179,364.396532181,0.0124738315839
6000,29.8584837592,346.342865492,0.0124738315839
7000,39.6623139652,348.335574513,0.0124738315839
8000,48.4676740775,254.410499855,0.0124738315839
9000,58.4284006984,381.463763633,0.0124738315839
10000,48.8921615525,267.477133591,0.0124738315839
11000,46.9570573467,256.640178726,0.0124738315839
12000,33.3492643994,299.111040654,0.0124738315839
13000,46.3091043178,316.749115648,0.0124738315839
14000,39.6260417544,285.68709658,0.0124738315839
15000,59.2512918207,244.843350586,0.0124738315839
16000,61.5831272842,398.821891966,0.0124738315839
17000,85.0790106075,315.616445903,0.0124738315839
18000,45.5046090417,423.644440608,0.0124738315839
19000,39.7720835453,263.884821673,0.0124738315839
20000,47.4757528535,309.993355169,0.0124738315839
21000,36.4446117818,221.469422309,0.0124738315839
22000,32.174204681,242.999530641,0.0124738315839
23000,41.3261608997,215.54890522,0.0124738315839
24000,50.6774731078,260.364439035,0.0124738315839
25000,33.2777628687,268.951236218,0.0124738315839
26000,42.9253298268,256.22114219,0.0124738315839
27000,47.2621772248,224.293419597,0.0124738315839
28000,52.2505411681,197.971225359,0.0124738315839
29000,35.5444521197,254.983163662,0.0124738315839
30000,44.1682323776,302.940291402,0.0124738315839
31000,39.5674876912,302.500361112,0.0124738315839
32000,35.5544669342,323.093774028,0.0124738315839
33000,45.6801772646,326.529821106,0.0124738315839
34000,38.9248151981,366.6067527,0.0124738315839
35000,42.8161934023,376.698869384,0.0124738315839
36000,62.4303996371,442.501220005,0.0124738315839
37000,38.5562096513,441.103337198,0.0124738315839
38000,42.0210568498,361.627353088,0.0124738315839
39000,49.9980186458,299.246082813,0.0124738315839
40000,43.1226416527,355.053240383,0.0124738315839
41000,46.6700909581,395.69829874,0.0124738315839
42000,31.5206827704,401.701807229,0.0124738315839
43000,41.0193570725,220.204072438,0.0124738315839
44000,44.689201183,199.920658384,0.0124738315839
45000,36.0907498607,200.437850641,0.0124738315839
46000,31.0409792842,257.962885041,0.0124738315839
47000,40.2666584386,250.001480796,0.0124738315839
48000,43.1367468196,241.334493525,0.0124738315839
49000,43.4136127935,217.815163788,0.0124738315839
50000,57.0057582175,402.965220588,0.0124738315839
51000,45.9815408309,327.894679374,0.0124738315839
52000,43.2972507,311.182428199,0.0124738315839
53000,36.6396268493,182.701888933,0.0124738315839
54000,37.9409163706,221.275470516,0.0124738315839
55000,35.2646699708,135.514983699,0.0124738315839
56000,46.9718097454,312.551144951,0.0124738315839
57000,55.105890934,338.904566735,0.0124738315839
58000,51.0616771006,340.72958603,0.0124738315839
59000,38.1737931908,263.778245574,0.0124738315839
60000,41.8713916632,241.960416069,0.0124738315839
61000,48.8329292493,166.876494773,0.0124738315839
62000,32.3389999348,234.086036351,0.0124738315839
63000,46.1948863397,225.238969183,0.0124738315839
64000,40.7524159704,390.60018548,0.0124738315839
65000,56.2562982426,272.365463695,0.0124738315839
66000,47.6089569114,324.413621362,0.0124738315839
67000,57.2599835182,261.482126477,0.0124738315839
68000,41.7366112609,327.59266299,0.0124738315839
69000,59.4754323904,408.689025443,0.0124738315839
70000,51.0817419744,374.828204316,0.0124738315839
71000,52.5339658862,416.296802087,0.0124738315839
72000,36.3519897819,405.012193891,0.0124738315839
73000,41.2114747418,142.540769837,0.0124738315839
74000,39.2550538999,227.196236002,0.0124738315839
75000,38.5211058504,333.083690678,0.0124738315839
76000,44.6271674573,264.065040114,0.0124738315839
77000,49.6384118641,281.383271119,0.0124738315839
78000,31.8040931303,390.191587126,0.0124738315839
79000,41.2276759021,320.208756883,0.0124738315839
80000,39.3302877471,270.638191106,0.0124738315839
81000,52.1907521275,268.836662231,0.0124738315839
82000,30.3101055072,221.431708638,0.0124738315839
83000,55.7188013306,313.628519088,0.0124738315839
84000,62.574414665,364.716865782,0.0124738315839
85000,42.7175947049,350.917091178,0.0124738315839
86000,32.9606484757,328.710651994,0.0124738315839
87000,76.3928990157,209.990022737,0.0124738315839
88000,51.7951414944,243.051097866,0.0124738315839
89000,46.8186685193,267.674015175,0.0124738315839
90000,49.7680560044,363.832525402,0.0124738315839
91000,48.4907635085,249.813698814,0.0124738315839
92000,26.1617998111,279.390635913,0.0124738315839
93000,45.5521753954,306.752344966,0.0124738315839
94000,41.2698711274,238.072023076,0.0124738315839
95000,56.9357631196,320.449602523,0.0124738315839
96000,53.5612692329,379.661763866,0.0124738315839
97000,63.5830865599,290.167370411,0.0124738315839
98000,47.5838824925,390.402331926,0.0124738315839
99000,29.3592628142,383.667757988,0.0124738315839
100000,26.0189500904,217.608580133,0.0124738315839
101000,37.152233601,300.163289242,0.0124738315839
102000,44.3488248016,412.834960415,0.0124738315839
103000,45.8203784686,250.641003123,0.0124738315839
104000,26.5601049687,281.545531109,0.0124738315839
105000,30.5085786382,362.726933492,0.0124738315839
106000,40.3421924991,271.813803505,0.0124738315839
107000,40.4809397199,312.189523115,0.0124738315839
108000,36.7422348377,165.671642261,0.0124738315839
109000,31.3216978303,255.139574955,0.0124738315839
110000,31.5056376945,261.412664756,0.0124738315839
111000,31.5098111142,320.023241996,0.0124738315839
112000,46.3341980657,312.091350969,0.0124738315839
113000,42.7973156279,370.895534913,0.0124738315839
114000,39.338654578,303.636215183,0.0124738315839
115000,42.9148877306,247.830753068,0.0124738315839
116000,44.2905815961,354.815056046,0.0124738315839
117000,35.3275257306,336.574946677,0.0124738315839
