#"Step","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)"
1000,80.318874009,380.200067408,0.0124738315839
2000,49.9245227207,466.576113107,0.0124738315839
3000,55.2907456705,368.568494943,0.0124738315839
4000,42.5771708733,641.648850492,0.0124738315839
5000,28.7552975351,405.206294377,0.0124738315839
6000,37.9684312671,299.057643992,0.0124738315839
7000,48.2265512955,348.600252553,0.0124738315839
8000,40.3171768417,302.037552451,0.0124738315839
9000,40.9346487811,264.450759607,0.0124738315839
10000,20.4275503818,316.06589628,0.0124738315839
11000,31.5561834161,177.262422942,0.0124738315839
12000,22.1898596137,275.123043352,0.0124738315839
13000,46.1358854837,266.018182366,0.0124738315839
14000,44.3976020423,328.179610847,0.0124738315839
15000,56.4900683344,293.121121345,0.0124738315839
16000,33.8063606655,539.434466133,0.0124738315839
17000,53.7765655626,374.24722578,0.0124738315839
18000,50.0684809162,333.005326108,0.0124738315839
19000,47.1945114268,312.995033502,0.0124738315839
20000,36.5507510437,380.307461308,0.0124738315839
21000,49.7655686484,267.120253809,0.0124738315839
22000,54.798066259,311.912279499,0.0124738315839
23000,61.0564438692,361.567473149,0.0124738315839
24000,36.1663307364,379.574821056,0.0124738315839
25000,44.3688987262,248.820836449,0.0124738315839
26000,39.8261565127,262.531249948,0.0124738315839
27000,23.8926733357,317.928110721,0.0124738315839
28000,38.4657119939,310.752013783,0.0124738315839
29000,67.9435139287,261.453553005,0.0124738315839
30000,54.9275940981,244.74371215,0.0124738315839
31000,49.6601351723,223.25742611,0.0124738315839
32000,37.3364111795,358.669152902,0.0124738315839
33000,52.8517156935,290.712610968,0.0124738315839
34000,26.035015037,301.44534117,0.0124738315839
35000,28.3492744201,279.32142942,0.0124738315839
36000,43.1521069913,242.669766859,0.0124738315839
37000,46.8497384272,231.422423147,0.0124738315839
38000,32.5921725046,341.841396589,0.0124738315839
39000,40.1081881507,291.816023074,0.0124738315839
40000,37.0880442547,364.919337273,0.0124738315839
41000,33.8394439711,232.388790156,0.0124738315839
42000,29.727572012,244.171104408,0.0124738315839
43000,38.0988654943,216.363380547,0.0124738315839
44000,35.9621138618,309.783276906,0.0124738315839
45000,40.5218909155,154.200212318,0.0124738315839
46000,60.779476365,210.102835017,0.0124738315839
47000,39.8436913974,373.870021313,0.0124738315839
48000,15.1903614644,328.70072419,0.0124738315839
49000,29.6985792663,214.161311936,0.0124738315839
50000,30.7551609983,389.411537281,0.0124738315839
51000,36.943892861,155.195894486,0.0124738315839
52000,39.5881721853,219.725265297,0.0124738315839
53000,55.8362361916,300.230269569,0.0124738315839
54000,38.8259911758,289.438160389,0.0124738315839
55000,50.2687230589,187.719471108,0.0124738315839
56000,39.0744102519,273.680838717,0.0124738315839
57000,26.9716325688,177.60142251,0.0124738315839
58000,27.2152311563,245.844532909,0.0124738315839
59000,39.1037133419,319.178700012,0.0124738315839
60000,27.9542379754,356.434293648,0.0124738315839
61000,49.7499483104,203.502475226,0.0124738315839
62000,23.8227308258,344.712211004,0.0124738315839
63000,39.2469183385,222.548729899,0.0124738315839
64000,22.7694926121,330.431769919,0.0124738315839
65000,31.1766453458,181.226538184,0.0124738315839
66000,34.5631091121,239.381305818,0.0124738315839
67000,47.3745727892,238.589942587,0.0124738315839
68000,27.9748170174,254.418751266,0.0124738315839
69000,29.4653945054,275.230437008,0.0124738315839
70000,31.0403835941,194.172467291,0.0124738315839
71000,29.0657583442,372.527661459,0.0124738315839
72000,36.3133176284,217.420655174,0.0124738315839
73000,48.9241886064,247.432382228,0.0124738315839
74000,28.8494379867,388.67330833,0.0124738315839
75000,22.6170922427,430.430689005,0.0124738315839
76000,38.9822872092,328.901411056,0.0124738315839
77000,31.9710171548,313.869075232,0.0124738315839
78000,46.1250297881,201.205671864,0.0124738315839
79000,32.1767585395,370.177826375,0.0124738315839
80000,37.3155217614,315.807218455,0.0124738315839
81000,48.2096773031,298.523516472,0.0124738315839
82000,43.1760159633,336.60532238,0.0124738315839
