#"Step","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)"
1000,30.6761616689,163.517709698,0.0124738315839
2000,52.8629457361,224.430590996,0.0124738315839
3000,34.6363461816,405.590310589,0.0124738315839
4000,44.7365639836,313.914566653,0.0124738315839
5000,57.2002547973,445.908473763,0.0124738315839
6000,45.3192471132,354.367882079,0.0124738315839
7000,30.8354315631,357.617995366,0.0124738315839
8000,25.6888531919,379.425898301,0.0124738315839
9000,28.2144553053,349.353290531,0.0124738315839
10000,36.086391598,328.058468304,0.0124738315839
11000,38.1245453417,259.542471829,0.0124738315839
12000,45.7805697475,310.892554099,0.0124738315839
13000,35.6194750147,415.357959736,0.0124738315839
14000,42.6865026673,317.398421156,0.0124738315839
15000,42.8063748382,351.074765571,0.0124738315839
16000,37.9394476974,227.796397598,0.0124738315839
17000,23.5318234986,180.003872025,0.0124738315839
18000,41.5287404615,199.748468024,0.0124738315839
19000,35.6161923666,313.850159316,0.0124738315839
20000,27.1545602713,208.747419985,0.0124738315839
21000,44.3925398883,346.275995241,0.0124738315839
22000,34.2207924446,295.546698234,0.0124738315839
23000,52.8134524449,141.259799985,0.0124738315839
24000,23.8624775231,309.228521719,0.0124738315839
25000,29.1334643951,334.971821214,0.0124738315839
26000,27.5936199271,314.110073362,0.0124738315839
27000,22.1062943958,237.717762866,0.0124738315839
28000,47.7049246261,236.809941468,0.0124738315839
29000,39.8056542713,415.024833257,0.0124738315839
30000,48.6907574285,331.216390105,0.0124738315839
31000,31.1122605211,302.839508691,0.0124738315839
32000,24.0431110706,328.876742666,0.0124738315839
33000,42.4842318808,273.758178631,0.0124738315839
34000,27.9764131139,303.017781444,0.0124738315839
35000,39.8759758649,283.079231662,0.0124738315839
36000,58.3478824121,227.991407498,0.0124738315839
37000,40.597569387,427.865847155,0.0124738315839
38000,25.6282129837,279.368032169,0.0124738315839
39000,47.8417913312,227.336438734,0.0124738315839
40000,27.9071900193,220.139556312,0.0124738315839
41000,38.5874818594,262.141559031,0.0124738315839
42000,38.2938464745,279.42097366,0.0124738315839
43000,44.9287870669,226.959352484,0.0124738315839
44000,38.7744117042,233.966114248,0.0124738315839
45000,35.7818465253,276.935758352,0.0124738315839
46000,30.5402520608,331.28097074,0.0124738315839
47000,37.6753390217,284.449284276,0.0124738315839
48000,24.8119946277,318.819961249,0.0124738315839
49000,35.0965962878,258.486369733,0.0124738315839
50000,20.168760469,269.614226614,0.0124738315839
51000,35.1308356148,274.477556391,0.0124738315839
52000,27.9409052751,216.965972792,0.0124738315839
53000,35.0957985454,315.458351054,0.0124738315839
54000,40.7221569846,403.535496483,0.0124738315839
55000,35.0189896726,219.442399387,0.0124738315839
56000,46.0941824001,251.706058053,0.0124738315839
57000,40.3136558858,251.33448878,0.0124738315839
58000,23.9386035644,251.255227137,0.0124738315839
59000,34.3714376019,285.414625012,0.0124738315839
60000,37.511617987,226.384125419,0.0124738315839
61000,37.0397153377,255.473679864,0.0124738315839
62000,25.2052582056,206.611866091,0.0124738315839
63000,34.2307438773,174.574256504,0.0124738315839
64000,25.8457397402,280.909442385,0.0124738315839
65000,33.0439410496,292.607713138,0.0124738315839
66000,42.1018692105,308.681325908,0.0124738315839
67000,43.3656462214,560.568756503,0.0124738315839
68000,38.8861884091,450.659327451,0.0124738315839
69000,33.7697887349,421.290726307,0.0124738315839
70000,40.7980731394,253.282259094,0.0124738315839
71000,29.7786609444,296.197371045,0.0124738315839
72000,50.5026284644,375.736618503,0.0124738315839
73000,54.26247018,361.800832322,0.0124738315839
74000,33.6420935112,357.502933041,0.0124738315839
75000,40.7658457361,329.953287281,0.0124738315839
76000,34.3861247244,464.836948475,0.0124738315839
77000,45.2593312767,351.661403911,0.0124738315839
78000,37.5028565274,234.792789246,0.0124738315839
79000,31.8040556744,350.103996561,0.0124738315839
80000,42.0548163898,282.385436229,0.0124738315839
81000,53.9485085581,255.526820222,0.0124738315839
82000,33.8270127432,284.115071779,0.0124738315839
83000,37.8646039415,326.355328205,0.0124738315839
84000,43.3158135927,416.117434818,0.0124738315839
85000,39.8140821297,388.384554199,0.0124738315839
86000,57.14804621,186.834950542,0.0124738315839
87000,22.3731825379,262.483458566,0.0124738315839
88000,37.4130933497,203.754224917,0.0124738315839
89000,36.7163331973,210.546094652,0.0124738315839
90000,17.3198140071,283.911607955,0.0124738315839
91000,29.9739934203,221.876229518,0.0124738315839
92000,45.9177136706,290.348064928,0.0124738315839
93000,47.0071539534,253.906657977,0.0124738315839
94000,45.8276711257,290.243200916,0.0124738315839
95000,53.8395916584,399.464010821,0.0124738315839
96000,59.555378147,361.99147871,0.0124738315839
97000,61.3468918769,245.44976066,0.0124738315839
98000,37.2824675549,197.958105064,0.0124738315839
99000,42.0543868623,370.611543609,0.0124738315839
100000,36.2395836878,403.952424608,0.0124738315839
101000,55.816837704,370.37865827,0.0124738315839
102000,44.0099903728,254.096654614,0.0124738315839
103000,30.4341325801,301.147398618,0.0124738315839
104000,30.0229293713,323.358456336,0.0124738315839
105000,40.7916647703,237.217675053,0.0124738315839
106000,25.4804446371,277.58779947,0.0124738315839
107000,43.5833872921,223.510460663,0.0124738315839
108000,25.4146598947,280.402986219,0.0124738315839
109000,23.937305653,351.524510955,0.0124738315839
110000,35.2654570303,329.76690469,0.0124738315839
111000,32.9299950514,279.860468174,0.0124738315839
112000,27.515531304,246.894454889,0.0124738315839
113000,64.3890495469,237.402634569,0.0124738315839
114000,38.9920307047,305.734332875,0.0124738315839
115000,30.6017598476,331.484115456,0.0124738315839
116000,37.1396284979,347.613927183,0.0124738315839
117000,29.5785360239,308.327511463,0.0124738315839
118000,30.2943232351,222.301077941,0.0124738315839
119000,29.0640499847,292.392212523,0.0124738315839
120000,45.1793783725,211.276255034,0.0124738315839
121000,41.7538658883,291.445018042,0.0124738315839
122000,41.8873297099,249.310458761,0.0124738315839
123000,46.1662968779,302.471335186,0.0124738315839
124000,27.1599025824,241.681759636,0.0124738315839
125000,37.2838894652,286.27826358,0.0124738315839
126000,52.3101369455,426.453379036,0.0124738315839
127000,41.1967628807,387.680103571,0.0124738315839
128000,43.0034328734,401.891688508,0.0124738315839
129000,44.4292092021,296.407164935,0.0124738315839
130000,63.937601472,289.669321865,0.0124738315839
131000,43.6900465671,487.703679812,0.0124738315839
132000,36.277956603,346.777076388,0.0124738315839
133000,31.3101685158,269.916114274,0.0124738315839
134000,32.4674143809,230.864099894,0.0124738315839
135000,43.7630089578,309.913607566,0.0124738315839
136000,31.7287891612,338.845665748,0.0124738315839
137000,26.0188321349,313.728718826,0.0124738315839
138000,41.1168240587,246.887872331,0.0124738315839
139000,29.1271381473,428.812437351,0.0124738315839
140000,51.3540847908,264.910918206,0.0124738315839
141000,62.817209466,366.005830439,0.0124738315839
142000,55.4058804074,307.095319405,0.0124738315839
143000,30.4906177075,259.947541177,0.0124738315839
144000,39.0879486762,228.479882611,0.0124738315839
145000,32.3393863621,226.178389937,0.0124738315839
146000,46.9321737653,238.777217973,0.0124738315839
147000,33.0841592969,397.171388236,0.0124738315839
148000,40.9030867785,333.118082611,0.0124738315839
149000,43.2290958177,391.162379267,0.0124738315839
150000,54.4677225695,320.16345761,0.0124738315839
151000,35.6940396401,360.117801224,0.0124738315839
152000,45.0675574094,284.460130248,0.0124738315839
153000,34.2366863401,360.388864118,0.0124738315839
154000,30.1110218112,297.236287395,0.0124738315839
155000,48.5017775603,402.914282554,0.0124738315839
156000,40.7161041475,215.091913256,0.0124738315839
157000,34.9086785626,296.148866846,0.0124738315839
158000,44.0833400172,289.062217196,0.0124738315839
159000,25.3968633404,433.653799028,0.0124738315839
160000,38.9009644691,328.776139019,0.0124738315839
161000,52.7085992472,303.554924926,0.0124738315839
162000,50.2642191957,268.689839268,0.0124738315839
163000,43.7850227402,211.486065497,0.0124738315839
164000,47.8461097563,316.509496368,0.0124738315839
165000,47.6753420608,335.894594831,0.0124738315839
166000,31.9977173913,337.927513214,0.0124738315839
167000,29.8950601273,318.222424811,0.0124738315839
168000,29.6289327286,347.987948901,0.0124738315839
169000,29.3567592727,282.61455185,0.0124738315839
170000,41.8373334632,263.927171047,0.0124738315839
171000,38.3999316312,225.225665218,0.0124738315839
172000,44.3043786221,312.428788944,0.0124738315839
173000,54.9067781559,176.350037934,0.0124738315839
174000,35.543631683,310.407621089,0.0124738315839
175000,29.2611266117,251.667160343,0.0124738315839
176000,41.6807681711,241.540287597,0.0124738315839
177000,55.2563146233,396.253379729,0.0124738315839
178000,59.0761864257,232.167816108,0.0124738315839
179000,37.8003939091,260.71457361,0.0124738315839
180000,49.2612741696,469.972548907,0.0124738315839
181000,41.633542476,250.564466872,0.0124738315839
182000,31.4567822186,377.530018091,0.0124738315839
183000,46.5403358229,261.416968446,0.0124738315839
184000,40.5108165906,272.798686144,0.0124738315839
185000,29.6027265445,291.88224453,0.0124738315839
186000,48.7845274521,347.91073051,0.0124738315839
187000,56.8980050229,180.456481888,0.0124738315839
188000,37.2558911492,282.443779435,0.0124738315839
189000,27.8741574919,292.298512164,0.0124738315839
190000,46.8720546042,312.502925132,0.0124738315839
191000,36.8750643324,222.535206203,0.0124738315839
192000,30.7537937331,444.94282924,0.0124738315839
193000,26.759427998,298.576740239,0.0124738315839
