#"Step","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)"
1000,41.9422208317,381.79335495,0.0124738315839
2000,50.8731093187,255.101130224,0.0124738315839
3000,34.5448545071,294.587601121,0.0124738315839
4000,35.6323811993,209.038071208,0.0124738315839
5000,28.1100752603,241.50565091,0.0124738315839
6000,35.5396788894,183.379356389,0.0124738315839
7000,30.6871859984,275.741422182,0.0124738315839
8000,32.2807817688,195.493674153,0.0124738315839
9000,26.4847140718,259.199785208,0.0124738315839
10000,39.6222064111,238.554599086,0.0124738315839
11000,44.886601834,240.137454157,0.0124738315839
12000,32.1531543934,319.726188986,0.0124738315839
13000,32.2078956485,176.897657718,0.0124738315839
14000,28.6902215952,355.732270161,0.0124738315839
15000,34.8077860286,277.165127967,0.0124738315839
16000,30.1887169101,227.979864172,0.0124738315839
17000,44.0982578069,160.365678181,0.0124738315839
18000,32.7251512813,227.992156847,0.0124738315839
19000,42.3453439529,262.835236075,0.0124738315839
20000,41.9244624831,290.358240709,0.0124738315839
21000,44.1387057661,357.003591857,0.0124738315839
22000,35.9957380302,274.665740877,0.0124738315839
23000,34.0320460673,281.915670042,0.0124738315839
24000,28.0437825227,340.518570255,0.0124738315839
25000,21.6660281864,359.996019308,0.0124738315839
26000,36.1998954827,245.223853086,0.0124738315839
27000,31.5492668846,330.753132148,0.0124738315839
28000,36.9562455459,249.52458101,0.0124738315839
29000,39.4218704226,299.73352259,0.0124738315839
30000,42.3119644912,383.767936579,0.0124738315839
31000,27.9563881535,314.731771556,0.0124738315839
32000,40.8047116981,259.239748393,0.0124738315839
33000,44.6303346017,381.807130761,0.0124738315839
34000,54.3547602559,234.270768719,0.0124738315839
35000,30.8375198227,380.044038466,0.0124738315839
36000,38.9784687964,288.56564465,0.0124738315839
37000,38.870497926,343.843226766,0.0124738315839
38000,41.4037732066,300.394521306,0.0124738315839
39000,25.3430121166,448.596149534,0.0124738315839
40000,26.998931657,415.517429226,0.0124738315839
41000,42.383360162,294.92369444,0.0124738315839
42000,39.9999145473,305.487765797,0.0124738315839
43000,35.9925362218,279.191895544,0.0124738315839
44000,27.8431843059,305.469157605,0.0124738315839
45000,30.8836495658,332.8005046,0.0124738315839
46000,48.9508694651,462.916966713,0.0124738315839
47000,52.5143118837,351.405184764,0.0124738315839
48000,48.2965581787,136.941056391,0.0124738315839
49000,46.2536510995,208.297196359,0.0124738315839
50000,41.0797948376,304.194645716,0.0124738315839
51000,54.5600633032,259.741101221,0.0124738315839
52000,53.8691160979,284.084598943,0.0124738315839
53000,41.5132407933,227.267372624,0.0124738315839
54000,38.7747580598,334.826343347,0.0124738315839
55000,33.0908788511,251.254446996,0.0124738315839
56000,51.4335453161,287.83758162,0.0124738315839
57000,47.0316497906,152.681923966,0.0124738315839
58000,24.8119487003,240.701207385,0.0124738315839
59000,29.2290626074,260.28229001,0.0124738315839
60000,39.0512215399,281.630278634,0.0124738315839
61000,22.7620101943,312.096270852,0.0124738315839
62000,20.9858808259,275.940968338,0.0124738315839
63000,61.9652839395,302.628214732,0.0124738315839
64000,54.1986357965,318.406282413,0.0124738315839
65000,44.2744198554,201.03885794,0.0124738315839
66000,30.2283501153,243.485110867,0.0124738315839
67000,27.2781736448,200.416526794,0.0124738315839
68000,34.536594463,281.937424226,0.0124738315839
69000,34.2243640928,240.331051749,0.0124738315839
70000,35.4727888391,332.780431216,0.0124738315839
71000,38.7170886334,311.87139744,0.0124738315839
72000,28.8114034251,418.924080194,0.0124738315839
73000,36.9891181511,317.137223569,0.0124738315839
74000,24.3730037006,404.729625533,0.0124738315839
75000,53.6002324223,292.085798263,0.0124738315839
76000,36.5764934939,389.201851336,0.0124738315839
77000,41.4554772506,296.85159914,0.0124738315839
78000,39.0260075048,288.944302398,0.0124738315839
79000,37.8798355438,298.333261563,0.0124738315839
80000,30.5350552169,423.184848962,0.0124738315839
81000,47.5587056295,442.658409089,0.0124738315839
82000,35.3073305233,336.992150902,0.0124738315839
83000,32.6761364936,271.915757716,0.0124738315839
84000,30.0315552868,347.266135991,0.0124738315839
85000,47.7793671239,364.482273074,0.0124738315839
86000,24.6690505214,480.398744557,0.0124738315839
87000,43.3945908259,299.998798803,0.0124738315839
88000,53.5518325122,340.85048747,0.0124738315839
89000,58.329785607,243.948025841,0.0124738315839
90000,32.2826419727,258.334585054,0.0124738315839
91000,29.3861802392,296.789165775,0.0124738315839
92000,44.1069874714,216.889215356,0.0124738315839
93000,33.6501477498,222.113638272,0.0124738315839
94000,27.3934540746,251.103865563,0.0124738315839
95000,41.6373423611,242.597954921,0.0124738315839
96000,28.4843341581,235.351256245,0.0124738315839
97000,29.0019914541,224.287115493,0.0124738315839
98000,28.850058305,145.954384148,0.0124738315839
99000,26.9177577492,201.047894228,0.0124738315839
100000,42.9224402803,159.545104794,0.0124738315839
101000,35.1555430611,295.520322625,0.0124738315839
102000,35.0541997764,335.212904256,0.0124738315839
103000,51.1320064169,309.386665277,0.0124738315839
104000,31.37647347,266.835184219,0.0124738315839
105000,34.9029862359,324.91601368,0.0124738315839
106000,27.6410699766,336.098696532,0.0124738315839
107000,26.8300947625,323.374081595,0.0124738315839
108000,35.2519492553,370.828737602,0.0124738315839
109000,24.4230741833,479.300887716,0.0124738315839
110000,52.8043147491,349.564163971,0.0124738315839
111000,30.7345675252,426.091334695,0.0124738315839
112000,31.0893519383,307.408331543,0.0124738315839
113000,22.5525959262,299.241847984,0.0124738315839
114000,37.467256103,370.959989215,0.0124738315839
