#"Step","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)"
1000,33.4987868016,181.673948975,0.0124738315839
2000,22.1572933944,266.936496626,0.0124738315839
3000,28.748373914,225.876746141,0.0124738315839
4000,26.2082322975,329.430413834,0.0124738315839
5000,45.7841266074,347.406976956,0.0124738315839
6000,67.8710993218,226.273999171,0.0124738315839
7000,22.7054565479,365.413853074,0.0124738315839
8000,38.3998880426,245.76167485,0.0124738315839
9000,39.3236295169,276.573732608,0.0124738315839
10000,30.1363591433,222.149881536,0.0124738315839
11000,32.4472505145,275.888388723,0.0124738315839
12000,38.4018031755,216.579844932,0.0124738315839
13000,40.2925588777,313.445499122,0.0124738315839
14000,41.1458524124,293.081803629,0.0124738315839
15000,44.5404085276,236.637780457,0.0124738315839
16000,29.8635104453,218.213363698,0.0124738315839
17000,29.2455374634,281.78713245,0.0124738315839
18000,28.7328747844,205.732798307,0.0124738315839
19000,34.5636556324,204.999408533,0.0124738315839
20000,40.5639831949,280.610987848,0.0124738315839
21000,43.0850976314,240.490702902,0.0124738315839
22000,27.0882655478,318.994474064,0.0124738315839
23000,45.0406197716,265.769151779,0.0124738315839
24000,44.0072923663,442.633906121,0.0124738315839
25000,45.5347486775,289.432632535,0.0124738315839
26000,60.5823433669,263.440027176,0.0124738315839
27000,36.0265576888,348.148378625,0.0124738315839
28000,31.8275782278,283.887836332,0.0124738315839
29000,19.9240931573,357.264582954,0.0124738315839
30000,31.8813217385,411.238299757,0.0124738315839
31000,33.0041693256,186.994667437,0.0124738315839
32000,29.7244247501,231.215520057,0.0124738315839
33000,40.9550363564,280.009900128,0.0124738315839
34000,31.5196802586,147.607391896,0.0124738315839
35000,37.2960096823,270.762434586,0.0124738315839
36000,45.1306314748,262.433357337,0.0124738315839
37000,15.6130220556,438.511283463,0.0124738315839
38000,27.0672949475,363.028708253,0.0124738315839
39000,34.1742420271,210.980584091,0.0124738315839
40000,38.9963720558,402.87937463,0.0124738315839
41000,40.0744698982,413.049920376,0.0124738315839
42000,57.1331287336,193.554911,0.0124738315839
43000,33.9180824876,388.530429117,0.0124738315839
44000,60.4132264478,400.093610881,0.0124738315839
45000,34.0426630129,283.476648834,0.0124738315839
46000,32.9360055103,438.308832604,0.0124738315839
47000,38.7974820179,390.146659908,0.0124738315839
48000,46.2432748668,346.995299998,0.0124738315839
49000,29.5306385882,287.456300248,0.0124738315839
50000,39.4015169055,138.525499653,0.0124738315839
51000,39.5390734223,165.666376132,0.0124738315839
52000,42.1030747821,347.33922983,0.0124738315839
53000,50.1653486356,327.239192594,0.0124738315839
54000,29.683468082,342.662690495,0.0124738315839
55000,33.7288272403,230.536267199,0.0124738315839
56000,29.4224362648,484.663718956,0.0124738315839
57000,24.994779138,445.823310127,0.0124738315839
58000,44.3535798947,304.146020827,0.0124738315839
59000,50.9815423934,208.096883208,0.0124738315839
60000,47.9507691436,261.946150492,0.0124738315839
61000,32.6000593836,263.484994515,0.0124738315839
62000,31.6939976492,251.136501824,0.0124738315839
63000,34.8144197778,278.347757964,0.0124738315839
64000,33.0580094087,224.505457682,0.0124738315839
65000,41.8985512628,249.09068197,0.0124738315839
66000,35.3061765515,298.666265897,0.0124738315839
67000,34.7224873355,409.276927932,0.0124738315839
68000,30.9818912963,306.405801905,0.0124738315839
69000,54.0631455937,389.728715487,0.0124738315839
70000,59.4756965893,313.905128662,0.0124738315839
71000,38.5316921172,346.129583687,0.0124738315839
72000,38.8794017311,363.580035339,0.0124738315839
73000,44.169873497,410.982249439,0.0124738315839
74000,37.7679085983,489.743794518,0.0124738315839
75000,45.3688927457,246.24663615,0.0124738315839
76000,28.344667775,359.254892779,0.0124738315839
77000,38.7125262025,253.938905456,0.0124738315839
78000,38.9840344314,397.701914204,0.0124738315839
79000,78.7157305368,364.959035882,0.0124738315839
80000,76.6192809117,168.104473922,0.0124738315839
81000,20.2933376107,476.512509007,0.0124738315839
82000,42.1207225569,163.313130537,0.0124738315839
83000,38.1985299383,265.453157768,0.0124738315839
84000,33.2782912514,291.349780674,0.0124738315839
85000,52.3109684229,225.584414642,0.0124738315839
86000,31.7482000977,404.242342076,0.0124738315839
87000,26.8068318309,340.989499629,0.0124738315839
88000,38.7637161238,230.759838752,0.0124738315839
89000,30.3852042389,177.5579359,0.0124738315839
90000,34.9755981056,392.635438067,0.0124738315839
91000,46.6486503977,192.451859579,0.0124738315839
92000,37.0258904569,257.014504646,0.0124738315839
93000,30.4697542303,322.166969939,0.0124738315839
94000,34.8486831838,335.739156529,0.0124738315839
95000,45.3663980152,320.534277564,0.0124738315839
96000,34.3504095026,342.611036824,0.0124738315839
97000,36.8596070554,306.650889776,0.0124738315839
98000,37.3451554386,302.574320417,0.0124738315839
99000,41.5266270161,344.569700017,0.0124738315839
100000,54.9516933725,202.907289248,0.0124738315839
101000,31.2760176761,331.248201953,0.0124738315839
102000,30.1961727592,386.884438146,0.0124738315839
103000,46.1235603211,350.854173795,0.0124738315839
104000,36.447273118,383.717503613,0.0124738315839
105000,52.9769315896,293.012456867,0.0124738315839
106000,56.4768479082,251.614732443,0.0124738315839
107000,55.0250480618,326.970007335,0.0124738315839
108000,30.55558481,463.199991083,0.0124738315839
109000,47.9592464086,350.534707896,0.0124738315839
110000,58.17200404,251.34776971,0.0124738315839
111000,50.1325696377,406.326554827,0.0124738315839
112000,43.6884582048,329.718195697,0.0124738315839
113000,33.8632186874,378.405143763,0.0124738315839
114000,47.6248823509,304.073485995,0.0124738315839
115000,24.111861376,338.724608361,0.0124738315839
116000,37.9984133997,250.158171103,0.0124738315839
117000,52.9673564163,305.3982926,0.0124738315839
118000,28.7765650718,348.369950245,0.0124738315839
119000,36.0647533266,363.092680893,0.0124738315839
120000,47.8097652241,255.783913055,0.0124738315839
121000,44.2878543306,202.614145731,0.0124738315839
122000,39.2081760356,154.582810273,0.0124738315839
123000,39.7943530154,129.29820894,0.0124738315839
124000,28.42761515,238.129779443,0.0124738315839
125000,27.3799407541,283.159087627,0.0124738315839
126000,26.4522360973,218.229122131,0.0124738315839
127000,30.2433713395,233.942713762,0.0124738315839
