#"Step","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)"
1000,34.6577519625,267.108369333,0.0124738315839
2000,31.0823843732,370.736218412,0.0124738315839
3000,27.7446697454,337.660581809,0.0124738315839
4000,34.1295568308,334.519748055,0.0124738315839
5000,42.5801831831,267.599621666,0.0124738315839
6000,36.2590601194,375.428189941,0.0124738315839
7000,42.8248960506,370.525615675,0.0124738315839
8000,33.4728949423,343.048620654,0.0124738315839
9000,32.1810497597,267.211196582,0.0124738315839
10000,37.1362690885,350.155540515,0.0124738315839
11000,31.7220167555,392.503419124,0.0124738315839
12000,28.9458785521,326.593638703,0.0124738315839
13000,41.6132130877,284.723030784,0.0124738315839
14000,31.8528638514,291.788872417,0.0124738315839
15000,16.006377633,310.668052334,0.0124738315839
16000,36.8416382533,248.609225482,0.0124738315839
17000,21.2064254208,268.433169776,0.0124738315839
18000,24.1464879379,339.968983493,0.0124738315839
19000,28.2085284654,286.225451864,0.0124738315839
20000,22.7109723767,266.073468415,0.0124738315839
21000,28.3656392158,275.984424416,0.0124738315839
22000,42.5559623275,278.480918052,0.0124738315839
23000,25.8588146666,363.24681693,0.0124738315839
24000,36.8289560265,180.301529353,0.0124738315839
25000,30.9089372596,260.082119901,0.0124738315839
26000,43.9536755138,325.937552884,0.0124738315839
27000,35.908077806,364.368321801,0.0124738315839
28000,44.0937096524,323.072465864,0.0124738315839
29000,41.5596681822,211.749003995,0.0124738315839
30000,39.4588801206,298.398621297,0.0124738315839
31000,45.9111715224,281.501160612,0.0124738315839
32000,44.3854137484,308.542259064,0.0124738315839
33000,43.8435978742,320.555635795,0.0124738315839
34000,27.4640299733,493.822210475,0.0124738315839
35000,46.4355191142,237.263732185,0.0124738315839
36000,43.4903985109,344.446741149,0.0124738315839
37000,41.0933730192,272.125747485,0.0124738315839
38000,33.2363294797,273.087600371,0.0124738315839
39000,28.0852325009,243.091625003,0.0124738315839
40000,34.0124172855,345.235718507,0.0124738315839
41000,36.3020051748,276.414439999,0.0124738315839
42000,42.6060084744,320.422156244,0.0124738315839
43000,48.059336636,333.585105781,0.0124738315839
44000,51.2711711939,358.621473467,0.0124738315839
45000,24.2168405642,437.202020318,0.0124738315839
46000,52.6853460386,413.110673411,0.0124738315839
47000,62.1670767463,380.285396595,0.0124738315839
48000,39.1531720305,399.582718262,0.0124738315839
49000,49.7965878064,350.130036212,0.0124738315839
50000,56.2057071309,424.71457268,0.0124738315839
51000,52.045612887,224.79930084,0.0124738315839
52000,29.774378228,355.175785114,0.0124738315839
53000,32.9303535075,376.760048597,0.0124738315839
54000,43.0064152159,314.964193459,0.0124738315839
55000,32.5140953232,369.744043354,0.0124738315839
56000,35.3374550351,279.506339574,0.0124738315839
57000,35.3691039041,410.960755646,0.0124738315839
58000,33.2451468183,226.913061935,0.0124738315839
59000,31.9447984317,198.905854702,0.0124738315839
60000,34.6511179218,244.435579025,0.0124738315839
61000,55.6291610391,292.962037806,0.0124738315839
62000,52.1936723409,363.624393308,0.0124738315839
63000,34.7632682486,414.48710262,0.0124738315839
64000,40.1345823207,430.33814134,0.0124738315839
65000,61.786634666,351.063298201,0.0124738315839
66000,58.0075468516,198.649989082,0.0124738315839
67000,37.8134901592,303.762524859,0.0124738315839
68000,43.8680146184,294.377473035,0.0124738315839
69000,47.2481221895,320.749953018,0.0124738315839
70000,20.3254274252,322.660406303,0.0124738315839
71000,36.3705927602,294.673549497,0.0124738315839
72000,35.5526637291,196.226879246,0.0124738315839
73000,38.6277528331,197.635122459,0.0124738315839
74000,33.3164486263,319.042908947,0.0124738315839
75000,38.7966651514,292.192444312,0.0124738315839
76000,48.8701458755,251.074010672,0.0124738315839
77000,43.6038332662,280.031466134,0.0124738315839
78000,39.7730365174,434.353176498,0.0124738315839
79000,55.5762183439,180.325068738,0.0124738315839
80000,36.9850472334,215.097340543,0.0124738315839
81000,34.6317834578,306.718039014,0.0124738315839
82000,39.5629239706,418.140333884,0.0124738315839
83000,53.7119404042,282.751877634,0.0124738315839
84000,24.9741344008,386.11327671,0.0124738315839
85000,26.475173983,399.646206651,0.0124738315839
86000,37.6423653441,332.83771956,0.0124738315839
87000,47.0526834936,382.370952197,0.0124738315839
88000,50.2378467982,321.660296026,0.0124738315839
89000,50.905548864,329.988996005,0.0124738315839
90000,43.8447842119,204.200622437,0.0124738315839
91000,37.3289626476,317.068667711,0.0124738315839
92000,29.6914941745,315.071630607,0.0124738315839
93000,36.2261402839,285.391605328,0.0124738315839
94000,54.274063898,218.827896825,0.0124738315839
95000,33.9657673435,263.57734971,0.0124738315839
96000,24.0473904297,204.806248872,0.0124738315839
97000,48.3033714175,232.710211603,0.0124738315839
98000,47.8072161547,258.125155946,0.0124738315839
99000,25.2082164628,322.668609275,0.0124738315839
100000,39.6790470926,361.229698715,0.0124738315839
101000,79.8584152786,352.545596976,0.0124738315839
102000,45.3243774473,419.734389555,0.0124738315839
103000,32.6578130076,261.630283803,0.0124738315839
104000,50.0187149177,169.427104583,0.0124738315839
105000,27.8221820736,343.708066443,0.0124738315839
106000,34.9588364532,332.429090078,0.0124738315839
107000,35.6300174902,182.238249611,0.0124738315839
108000,34.2339775135,255.40089737,0.0124738315839
109000,27.0797358171,333.387008825,0.0124738315839
110000,35.1047052209,301.688579921,0.0124738315839
111000,37.2570747351,373.347868428,0.0124738315839
112000,56.7131488617,311.536792061,0.0124738315839
113000,27.8505391115,432.559878973,0.0124738315839
114000,43.1060714384,336.805209142,0.0124738315839
115000,30.8692930877,331.290229338,0.0124738315839
116000,31.7908864637,279.007968066,0.0124738315839
117000,39.4469402471,277.952883662,0.0124738315839
118000,28.0999281051,343.710803423,0.0124738315839
119000,39.3713775213,403.28952055,0.0124738315839
120000,51.6135016879,396.83796387,0.0124738315839
121000,24.2166878759,436.160224418,0.0124738315839
122000,56.7246591524,272.206557268,0.0124738315839
123000,26.7596638256,364.987096872,0.0124738315839
124000,53.9082459374,260.481689569,0.0124738315839
125000,27.5290827951,261.073992307,0.0124738315839
126000,33.5526270631,289.790512432,0.0124738315839
127000,33.0934213305,345.170824334,0.0124738315839
128000,25.1252514116,381.684953072,0.0124738315839
129000,30.4117454155,320.244768825,0.0124738315839
130000,23.1270796458,337.540360017,0.0124738315839
131000,20.4879341903,269.596486911,0.0124738315839
132000,45.5330931661,241.458819911,0.0124738315839
133000,37.5118807641,395.063907778,0.0124738315839
134000,35.2402336611,344.07466356,0.0124738315839
135000,38.7374756916,252.858008529,0.0124738315839
136000,62.5279180976,295.950682766,0.0124738315839
137000,47.9286137291,236.823358272,0.0124738315839
138000,32.2001175117,294.6802225,0.0124738315839
139000,43.6623876038,288.100887612,0.0124738315839
140000,39.5260022183,201.695861621,0.0124738315839
141000,44.1346269148,217.824029783,0.0124738315839
142000,44.4271665219,214.401929739,0.0124738315839
143000,33.9210899807,264.445238455,0.0124738315839
144000,45.1110064673,319.513170367,0.0124738315839
145000,28.7890446918,445.692406667,0.0124738315839
146000,55.7328966695,316.014819064,0.0124738315839
147000,50.374027095,284.743363083,0.0124738315839
148000,33.3714201687,162.219369412,0.0124738315839
149000,26.7983287545,338.939070343,0.0124738315839
150000,34.9322484644,255.111192352,0.0124738315839
151000,31.3027434351,240.683704523,0.0124738315839
152000,36.6090389055,211.73979031,0.0124738315839
153000,38.3253800798,261.858126865,0.0124738315839
154000,29.5138662987,337.795173694,0.0124738315839
155000,28.5969842351,423.797998526,0.0124738315839
156000,34.8669169487,278.043527848,0.0124738315839
157000,40.5906317448,326.788869097,0.0124738315839
158000,36.7270101788,406.368763965,0.0124738315839
159000,40.4418656506,266.167269906,0.0124738315839
160000,46.4550323786,191.705280891,0.0124738315839
161000,36.9712521856,230.710863622,0.0124738315839
162000,30.3077369568,193.589311447,0.0124738315839
163000,28.2309346778,194.068586162,0.0124738315839
164000,26.7237427155,224.816321821,0.0124738315839
165000,31.5790313784,199.341553415,0.0124738315839
166000,29.945220764,222.55344271,0.0124738315839
167000,34.7238951982,303.7284745,0.0124738315839
168000,32.4203428974,348.907144042,0.0124738315839
169000,43.0037051046,364.388315583,0.0124738315839
170000,44.2458631928,258.333738674,0.0124738315839
171000,30.8693630706,232.419693525,0.0124738315839
172000,30.545207487,211.280334705,0.0124738315839
173000,33.077883696,335.675022384,0.0124738315839
174000,36.6360724619,248.297700486,0.0124738315839
175000,38.0149267583,301.405445682,0.0124738315839
176000,25.9022132296,271.034290572,0.0124738315839
177000,39.2130282723,290.670538237,0.0124738315839
178000,33.2344267982,294.048937211,0.0124738315839
179000,31.4600935668,289.072678046,0.0124738315839
180000,21.0345384769,320.329980604,0.0124738315839
181000,55.4778968761,246.938185259,0.0124738315839
182000,43.1352066327,170.910454531,0.0124738315839
183000,43.5407667224,281.246127339,0.0124738315839
184000,58.6686004508,269.414507468,0.0124738315839
185000,36.776037494,364.50713134,0.0124738315839
186000,48.90675889,305.248280133,0.0124738315839
187000,23.809243559,297.655335727,0.0124738315839
188000,33.9964934303,296.475994173,0.0124738315839
189000,50.2681274493,286.608914776,0.0124738315839
190000,26.7849175944,244.042208514,0.0124738315839
191000,40.4634200909,171.209183582,0.0124738315839
192000,21.7403762361,304.889532868,0.0124738315839
193000,33.4066435005,234.559357227,0.0124738315839
194000,34.5968482161,276.44529917,0.0124738315839
195000,35.9838053563,310.258200779,0.0124738315839
196000,26.2665903472,204.574804594,0.0124738315839
197000,26.9769093343,422.999810465,0.0124738315839
