#"Step","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)"
1000,245.771965464,1397.01420252,0.0124738315839
2000,180.948420896,498.2789006,0.0124738315839
3000,81.574441298,614.662365187,0.0124738315839
4000,47.5686426404,469.189142045,0.0124738315839
5000,50.7746846587,331.580153676,0.0124738315839
6000,33.7485122375,323.008353197,0.0124738315839
7000,32.7328626469,274.198259756,0.0124738315839
8000,34.3554369706,228.545170467,0.0124738315839
9000,37.5504514318,289.664676504,0.0124738315839
10000,28.8839416065,349.902007114,0.0124738315839
11000,32.7007715315,473.046730351,0.0124738315839
12000,43.2483209188,377.943643458,0.0124738315839
13000,42.8953885219,258.956175664,0.0124738315839
14000,29.6522613083,230.490950261,0.0124738315839
15000,36.2322624968,401.420233215,0.0124738315839
16000,51.3587574686,273.400281344,0.0124738315839
17000,44.8281280251,449.111930826,0.0124738315839
18000,30.7475769704,311.169720154,0.0124738315839
19000,50.1239600423,299.714829614,0.0124738315839
20000,51.0869225005,211.718097924,0.0124738315839
21000,44.3569247726,276.576246934,0.0124738315839
22000,40.3477291336,247.551630479,0.0124738315839
23000,30.6873165432,243.351928148,0.0124738315839
24000,37.3475917958,262.076165096,0.0124738315839
25000,20.6309040868,202.027549617,0.0124738315839
26000,38.678320837,252.725842534,0.0124738315839
27000,56.8906177866,313.805289281,0.0124738315839
28000,36.8805274074,397.236773724,0.0124738315839
29000,30.4502431184,317.703016798,0.0124738315839
30000,35.9471214238,405.787681999,0.0124738315839
31000,43.3336285586,321.590671427,0.0124738315839
32000,35.2430712708,312.659031999,0.0124738315839
33000,41.3823529292,291.961116798,0.0124738315839
34000,44.7445740517,391.610885811,0.0124738315839
35000,35.0493888057,353.494407071,0.0124738315839
36000,50.4703682628,349.88728088,0.0124738315839
37000,23.5785826345,430.917387824,0.0124738315839
38000,36.8694106651,353.804650966,0.0124738315839
39000,33.1482321134,216.885808047,0.0124738315839
40000,28.1703839696,225.442036978,0.0124738315839
41000,38.0273184209,289.589890224,0.0124738315839
42000,23.6653524657,330.580442853,0.0124738315839
43000,39.9920539977,281.763117965,0.0124738315839
44000,26.8307086872,241.8537316,0.0124738315839
45000,45.0100343207,300.318175493,0.0124738315839
46000,33.6578923914,251.205408133,0.0124738315839
47000,34.5427999506,201.338516515,0.0124738315839
48000,39.5797482351,224.073358553,0.0124738315839
49000,49.4508896576,289.287828147,0.0124738315839
50000,36.7482387542,288.56973297,0.0124738315839
51000,42.6947745488,261.90556779,0.0124738315839
52000,24.1219533396,213.513715156,0.0124738315839
53000,25.768935496,366.801968236,0.0124738315839
54000,39.2981278431,238.353520333,0.0124738315839
55000,28.2977926088,396.982999422,0.0124738315839
56000,41.0854311269,254.339461675,0.0124738315839
57000,34.8500726862,363.367117636,0.0124738315839
58000,34.1269580377,304.884777565,0.0124738315839
59000,44.3388544766,356.518760931,0.0124738315839
60000,31.9508498197,315.04218445,0.0124738315839
61000,30.9538378355,251.401872714,0.0124738315839
62000,30.8112433826,267.004073704,0.0124738315839
63000,14.6444874218,389.293923214,0.0124738315839
64000,36.0944058703,410.190940697,0.0124738315839
65000,36.4743457815,344.284075446,0.0124738315839
66000,46.1874466592,428.787297953,0.0124738315839
67000,33.1934244625,427.030859699,0.0124738315839
68000,39.4074924189,417.115259951,0.0124738315839
69000,48.2085559476,334.210310757,0.0124738315839
70000,40.6196976506,270.260254231,0.0124738315839
71000,35.8443934679,328.7323771,0.0124738315839
72000,23.9702041408,220.916708205,0.0124738315839
73000,23.4009609134,344.522141618,0.0124738315839
74000,27.0795394039,365.491081832,0.0124738315839
75000,33.4080729325,358.401549476,0.0124738315839
76000,48.0902070881,294.229933224,0.0124738315839
77000,33.6355038071,520.933956866,0.0124738315839
78000,38.6363141562,299.809713005,0.0124738315839
79000,58.8257286783,238.373022359,0.0124738315839
80000,43.8882548349,240.197007803,0.0124738315839
81000,26.6907836497,223.750486418,0.0124738315839
82000,36.5785468029,210.794715386,0.0124738315839
83000,29.0361687967,174.554339811,0.0124738315839
84000,33.6420820886,353.492004304,0.0124738315839
85000,31.3438669539,268.438530669,0.0124738315839
86000,30.8815435136,215.854865303,0.0124738315839
87000,24.3418104729,338.874316313,0.0124738315839
88000,46.7129937355,415.353295974,0.0124738315839
89000,36.2078280387,241.35301102,0.0124738315839
90000,21.5271490059,255.351122074,0.0124738315839
91000,51.8767065415,357.402409216,0.0124738315839
92000,34.1200603805,385.961658883,0.0124738315839
93000,37.3232779745,380.230019041,0.0124738315839
94000,22.0765146961,524.336129134,0.0124738315839
95000,18.4398343472,288.997472715,0.0124738315839
96000,27.62185156,207.289803423,0.0124738315839
97000,40.990206627,217.41593145,0.0124738315839
98000,32.2379099899,281.405064635,0.0124738315839
99000,42.4408113025,258.688784418,0.0124738315839
100000,43.1253750221,295.152104443,0.0124738315839
101000,29.3255638954,241.685847051,0.0124738315839
102000,32.4785767932,279.190815857,0.0124738315839
103000,17.414388404,288.31085563,0.0124738315839
104000,29.2259917096,315.664448769,0.0124738315839
105000,34.2956828557,403.259462352,0.0124738315839
106000,32.6194745171,314.845512516,0.0124738315839
107000,34.1924518359,355.183780052,0.0124738315839
108000,26.310026663,200.466807062,0.0124738315839
109000,15.3901524761,197.598590646,0.0124738315839
110000,35.1730642509,345.105125373,0.0124738315839
111000,44.09549661,274.014548068,0.0124738315839
112000,24.4922234033,315.942312731,0.0124738315839
113000,33.4841824459,332.0417766,0.0124738315839
114000,22.5258527263,313.858503777,0.0124738315839
115000,31.9853493804,137.359784294,0.0124738315839
116000,25.2126974301,285.067530519,0.0124738315839
117000,25.1447181031,228.616272276,0.0124738315839
118000,26.8560763801,374.5356775,0.0124738315839
119000,45.151481567,281.99788699,0.0124738315839
120000,32.5406849535,446.253362334,0.0124738315839
121000,54.0976631516,462.272556173,0.0124738315839
122000,30.5568009903,354.071953446,0.0124738315839
123000,25.9297505831,183.528681221,0.0124738315839
124000,23.3892720764,231.624526076,0.0124738315839
125000,24.3482035072,199.063140119,0.0124738315839
126000,31.872973447,269.131753819,0.0124738315839
127000,18.7877793714,306.333041351,0.0124738315839
128000,32.2852244487,354.551831025,0.0124738315839
129000,54.3767062844,190.252653122,0.0124738315839
130000,32.9632003803,328.211735587,0.0124738315839
131000,28.2592358923,393.139536288,0.0124738315839
132000,26.7298725771,409.797048596,0.0124738315839
133000,40.1511377278,228.151567689,0.0124738315839
134000,37.3221158254,378.013853383,0.0124738315839
135000,61.3896393434,301.091332772,0.0124738315839
136000,34.1977446971,199.453928018,0.0124738315839
137000,34.845856504,162.14630629,0.0124738315839
138000,27.7234219167,317.469716683,0.0124738315839
139000,36.406192416,208.452694113,0.0124738315839
140000,26.1068036812,265.647672912,0.0124738315839
141000,28.3646134009,192.531395527,0.0124738315839
142000,40.0428962169,203.341733579,0.0124738315839
143000,30.5974878401,256.446256846,0.0124738315839
144000,23.9036241655,475.375252617,0.0124738315839
145000,31.9881919774,322.243745469,0.0124738315839
146000,40.0440413826,309.908656832,0.0124738315839
147000,32.4755856322,183.668757419,0.0124738315839
148000,25.7044038927,333.019285903,0.0124738315839
149000,20.0882837449,307.557216288,0.0124738315839
150000,53.2338735174,270.920130199,0.0124738315839
151000,50.7896657177,313.745243264,0.0124738315839
152000,37.1715052734,396.176110784,0.0124738315839
153000,27.1905792185,300.632393416,0.0124738315839
154000,43.324580724,348.111642852,0.0124738315839
155000,43.2326573356,319.307282041,0.0124738315839
156000,17.8861390859,200.734729571,0.0124738315839
157000,29.2386679185,266.159879368,0.0124738315839
158000,36.5852009982,288.201592324,0.0124738315839
159000,22.0787272286,241.355873754,0.0124738315839
160000,42.5900087416,277.035152895,0.0124738315839
161000,42.9587639612,380.026595589,0.0124738315839
162000,47.126287757,437.029665679,0.0124738315839
163000,49.298314656,386.937063945,0.0124738315839
164000,51.5377608135,468.199103107,0.0124738315839
165000,67.5280423401,289.55250731,0.0124738315839
166000,35.6811704146,308.378535646,0.0124738315839
167000,33.2533104284,348.130892152,0.0124738315839
168000,41.8903807096,246.443350851,0.0124738315839
169000,41.8979954579,434.317713824,0.0124738315839
170000,34.7692819172,361.269224622,0.0124738315839
171000,44.5058438599,281.689712037,0.0124738315839
172000,32.9168088448,429.351729786,0.0124738315839
173000,32.2267791685,355.932017679,0.0124738315839
174000,27.9651253416,313.738658669,0.0124738315839
175000,20.6552575383,344.82415439,0.0124738315839
176000,35.2821993114,318.801412153,0.0124738315839
177000,20.6842733847,275.449178855,0.0124738315839
178000,36.1438226598,379.958492469,0.0124738315839
179000,50.770841965,280.318875784,0.0124738315839
180000,37.3720489614,326.689432498,0.0124738315839
181000,20.1837736534,220.780408215,0.0124738315839
182000,25.4416091086,206.554514511,0.0124738315839
183000,31.5340006205,289.288572181,0.0124738315839
184000,44.3281210122,208.201523517,0.0124738315839
185000,47.1517667719,278.985201684,0.0124738315839
186000,40.9124748994,347.446483378,0.0124738315839
187000,48.9013125773,337.496726256,0.0124738315839
188000,64.571544223,350.171901128,0.0124738315839
189000,42.0420679847,424.310254545,0.0124738315839
190000,36.5180063347,266.516211456,0.0124738315839
191000,50.2865464285,229.587880839,0.0124738315839
192000,42.2640829171,387.511551785,0.0124738315839
193000,29.1017735036,269.981034988,0.0124738315839
194000,49.2524961636,235.648992644,0.0124738315839
195000,28.4779112242,227.337324376,0.0124738315839
196000,32.3770639772,223.245419768,0.0124738315839
197000,30.5269364702,228.95255996,0.0124738315839
198000,32.7512315108,272.787769871,0.0124738315839
199000,34.514964062,228.270071982,0.0124738315839
200000,39.5969036732,316.563279715,0.0124738315839
201000,42.7053298357,330.728819144,0.0124738315839
202000,35.4657131265,471.143062749,0.0124738315839
203000,58.2894292051,445.251685581,0.0124738315839
204000,59.1032673419,332.971480392,0.0124738315839
205000,37.1852318422,323.231953455,0.0124738315839
206000,38.9214523168,440.681599471,0.0124738315839
207000,24.2769746856,280.304603208,0.0124738315839
208000,32.6426123102,348.783737354,0.0124738315839
209000,20.5041764869,345.843952112,0.0124738315839
210000,25.0387251469,265.166553268,0.0124738315839
211000,35.6163931035,251.115162022,0.0124738315839
212000,37.1859039927,196.26255401,0.0124738315839
213000,26.5038617509,463.226490035,0.0124738315839
214000,41.5354765549,297.794862533,0.0124738315839
215000,43.0088569813,217.589303221,0.0124738315839
216000,36.0982811881,280.771783694,0.0124738315839
217000,20.927309287,332.003991705,0.0124738315839
218000,28.5900706929,234.701593075,0.0124738315839
219000,25.8855449862,310.773286454,0.0124738315839
220000,31.5729709375,278.699889897,0.0124738315839
221000,48.5976737964,292.178811196,0.0124738315839
222000,32.0392194008,349.644115075,0.0124738315839
223000,34.2369085498,332.362407181,0.0124738315839
224000,38.7627487867,259.465425592,0.0124738315839
225000,39.6683725931,289.881955959,0.0124738315839
226000,30.986015458,240.736624037,0.0124738315839
227000,33.8996905414,339.214882374,0.0124738315839
228000,41.5209759684,292.381597436,0.0124738315839
229000,27.5885705104,393.887617178,0.0124738315839
230000,38.2556794071,198.146251398,0.0124738315839
231000,29.9785372443,326.126627281,0.0124738315839
232000,36.0523763815,284.334546884,0.0124738315839
233000,29.9633550807,356.490228531,0.0124738315839
234000,51.8063812881,358.664203685,0.0124738315839
235000,26.8681651916,360.477519541,0.0124738315839
236000,35.2275595726,344.485266529,0.0124738315839
237000,29.2942716418,259.602744272,0.0124738315839
238000,20.8366214254,349.845098547,0.0124738315839
239000,24.5455352528,248.078999765,0.0124738315839
240000,21.478737056,272.554878515,0.0124738315839
241000,26.0717585101,265.076279563,0.0124738315839
242000,45.434727411,335.248097218,0.0124738315839
243000,34.2620604542,342.969039652,0.0124738315839
244000,40.7722491254,356.175280634,0.0124738315839
245000,21.0233697488,381.325760573,0.0124738315839
246000,28.6592879925,239.746099121,0.0124738315839
247000,44.388831489,165.206570799,0.0124738315839
248000,39.3406759127,232.725681366,0.0124738315839
249000,33.4030737387,399.494094021,0.0124738315839
250000,41.7581173925,180.518265034,0.0124738315839
251000,29.2805030916,367.114301688,0.0124738315839
252000,29.3461907445,293.798328933,0.0124738315839
253000,23.895710277,243.048650692,0.0124738315839
254000,16.9911024922,149.340074162,0.0124738315839
255000,36.9233261909,279.857981142,0.0124738315839
256000,30.1610953087,344.76704343,0.0124738315839
257000,41.2965572009,453.341779784,0.0124738315839
258000,38.3449871551,407.322191795,0.0124738315839
259000,46.5597781305,365.095259889,0.0124738315839
260000,28.4528314729,329.870626226,0.0124738315839
261000,39.6780347932,258.751303941,0.0124738315839
262000,33.2771468656,277.584071721,0.0124738315839
263000,29.1365797606,332.975415939,0.0124738315839
264000,35.2392614585,228.730748606,0.0124738315839
265000,28.3300427482,343.465665894,0.0124738315839
266000,24.1466135003,227.992072022,0.0124738315839
267000,57.206814905,227.249148722,0.0124738315839
268000,45.9693767587,168.516893532,0.0124738315839
269000,29.2824694612,352.213921207,0.0124738315839
270000,24.9654489129,397.311897096,0.0124738315839
271000,24.8402001839,251.765127233,0.0124738315839
272000,33.8851473622,286.34582348,0.0124738315839
273000,35.8586241623,273.639589301,0.0124738315839
274000,16.9921146156,282.82046094,0.0124738315839
275000,27.9725424177,224.533539209,0.0124738315839
276000,29.1966794936,188.721355739,0.0124738315839
277000,31.2630531051,231.038699843,0.0124738315839
278000,31.8475248877,298.996637852,0.0124738315839
279000,29.6491484382,271.616378682,0.0124738315839
280000,36.2909952149,346.673820222,0.0124738315839
281000,56.7302724512,306.773368536,0.0124738315839
282000,69.4484198884,316.035667819,0.0124738315839
283000,51.5963820028,317.004455898,0.0124738315839
284000,33.662037247,352.253242665,0.0124738315839
285000,32.9488455359,320.594035721,0.0124738315839
286000,32.9973698395,248.33875023,0.0124738315839
287000,39.5979842534,332.570795171,0.0124738315839
288000,35.4933120535,275.412650934,0.0124738315839
289000,41.7520997111,298.541588451,0.0124738315839
290000,24.0246791074,306.251547441,0.0124738315839
291000,35.371226829,338.795550675,0.0124738315839
292000,32.9954365868,335.29650936,0.0124738315839
293000,49.7380946379,248.3115894,0.0124738315839
294000,34.6474573039,233.422156964,0.0124738315839
295000,40.2493749294,283.136864979,0.0124738315839
296000,32.1096273508,264.176246143,0.0124738315839
297000,38.4328097748,293.677929613,0.0124738315839
298000,39.5870523452,357.740280578,0.0124738315839
299000,49.3214719187,290.519558248,0.0124738315839
300000,58.6173481505,251.313877937,0.0124738315839
301000,41.3787008624,408.5097133,0.0124738315839
302000,29.9552615565,410.199896105,0.0124738315839
303000,46.1200077684,274.160967708,0.0124738315839
304000,57.4301809098,160.478112748,0.0124738315839
305000,37.321117971,311.434947797,0.0124738315839
306000,48.8492079272,221.582835361,0.0124738315839
307000,46.5284808455,343.266440006,0.0124738315839
308000,19.4639779271,301.769947044,0.0124738315839
309000,33.7627238231,190.459920669,0.0124738315839
310000,28.5741556653,242.864455745,0.0124738315839
311000,46.176847931,185.509356052,0.0124738315839
312000,22.0876150705,274.699550174,0.0124738315839
313000,33.2061540229,268.281566558,0.0124738315839
314000,43.8734773853,326.733981828,0.0124738315839
315000,17.677800189,268.607354695,0.0124738315839
316000,31.8723680354,277.952817324,0.0124738315839
317000,45.9572452263,223.707055143,0.0124738315839
318000,36.3939367893,250.704261071,0.0124738315839
319000,35.2120629247,301.529364182,0.0124738315839
320000,39.2936879732,254.829224633,0.0124738315839
321000,35.8844338239,465.833278863,0.0124738315839
322000,51.6953052378,236.991044565,0.0124738315839
323000,44.7813996693,249.134686548,0.0124738315839
324000,31.8874202035,260.026694776,0.0124738315839
325000,37.5592783235,424.106017675,0.0124738315839
326000,48.7571224313,302.359238416,0.0124738315839
327000,31.972061959,302.768519765,0.0124738315839
328000,30.2833805423,265.149311158,0.0124738315839
329000,50.4710913101,342.671125535,0.0124738315839
330000,29.2924641243,241.132527165,0.0124738315839
331000,27.4055279081,226.002182216,0.0124738315839
332000,22.5267890135,362.254850191,0.0124738315839
333000,38.2878927011,317.863588235,0.0124738315839
334000,45.3685853511,229.828890065,0.0124738315839
335000,54.7535504903,217.284992346,0.0124738315839
336000,43.6638911195,449.09714718,0.0124738315839
337000,33.5265888309,290.17043817,0.0124738315839
338000,44.6812283209,239.195122527,0.0124738315839
339000,28.0276109343,364.027764179,0.0124738315839
340000,31.7330298282,329.553552656,0.0124738315839
341000,49.8124674549,239.687199656,0.0124738315839
342000,42.1233922308,239.844211522,0.0124738315839
343000,27.8165676165,287.546793466,0.0124738315839
344000,29.6102942918,124.186889274,0.0124738315839
345000,26.7973201888,201.558698219,0.0124738315839
346000,17.3064725422,184.722041643,0.0124738315839
347000,32.7608048965,174.021161701,0.0124738315839
348000,39.8825174643,210.242857757,0.0124738315839
349000,57.5579868936,215.119727761,0.0124738315839
350000,51.844835958,382.022231234,0.0124738315839
351000,46.4197358751,159.931266569,0.0124738315839
352000,39.3917944718,276.467337814,0.0124738315839
353000,32.7184394813,306.303457374,0.0124738315839
354000,48.969719403,246.547036887,0.0124738315839
355000,50.8899915622,250.985099383,0.0124738315839
356000,31.2703715569,290.621440029,0.0124738315839
357000,27.545833293,280.810462635,0.0124738315839
358000,26.8935442248,292.79619531,0.0124738315839
359000,40.7660323433,236.72134248,0.0124738315839
