#"Step","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)"
1000,37.9782330994,304.120473202,0.0124738315839
2000,39.5360383255,305.986768598,0.0124738315839
3000,37.3984428828,333.031793579,0.0124738315839
4000,50.2836794466,334.079853067,0.0124738315839
5000,42.160294687,416.349334246,0.0124738315839
6000,64.7204930351,423.190316156,0.0124738315839
7000,43.4684836865,494.599112161,0.0124738315839
8000,47.0727418806,376.857118012,0.0124738315839
9000,44.8023518034,328.503078049,0.0124738315839
10000,41.7232133707,401.610782698,0.0124738315839
11000,27.1403360609,317.067595408,0.0124738315839
12000,36.2339158041,257.009852257,0.0124738315839
13000,28.6902378909,339.680869382,0.0124738315839
14000,38.0362837033,212.947122429,0.0124738315839
15000,39.6536283901,276.22390464,0.0124738315839
16000,49.9626038284,304.947008354,0.0124738315839
17000,50.9641943753,353.35121806,0.0124738315839
18000,41.7150783182,352.21739422,0.0124738315839
19000,27.5912551336,437.173176567,0.0124738315839
20000,37.7227136852,188.344152614,0.0124738315839
21000,34.8245314915,243.173907852,0.0124738315839
22000,36.9606680913,236.997912449,0.0124738315839
23000,32.6215395412,247.112148848,0.0124738315839
24000,44.8404986598,265.853722678,0.0124738315839
25000,21.5109158945,377.252576976,0.0124738315839
26000,24.7000785348,318.227140199,0.0124738315839
27000,28.9115336762,217.179387779,0.0124738315839
28000,46.4666646236,219.965825999,0.0124738315839
29000,29.8443966111,370.57580965,0.0124738315839
30000,37.8408040836,309.236219821,0.0124738315839
31000,67.1592470794,368.099265491,0.0124738315839
32000,91.1013770606,346.643818927,0.0124738315839
33000,62.3527997237,552.762209737,0.0124738315839
34000,50.3864624321,365.909384379,0.0124738315839
35000,44.8147653321,267.857972431,0.0124738315839
36000,43.2782540219,237.415892122,0.0124738315839
37000,30.393067765,217.647659056,0.0124738315839
38000,27.8297195779,249.473197139,0.0124738315839
39000,37.5034858453,364.531420708,0.0124738315839
40000,27.2851541451,273.12244646,0.0124738315839
41000,27.6492690152,178.230596317,0.0124738315839
42000,22.1758024863,302.727238816,0.0124738315839
43000,38.3061497773,324.873315585,0.0124738315839
44000,35.6965869404,330.184609832,0.0124738315839
45000,31.0899941443,353.664544702,0.0124738315839
46000,51.7179066386,225.752843423,0.0124738315839
47000,52.0344943222,323.38654732,0.0124738315839
48000,46.9111113002,254.563677308,0.0124738315839
49000,30.3330520666,200.105270463,0.0124738315839
50000,35.6918980092,200.14098562,0.0124738315839
51000,29.3586825502,372.668609659,0.0124738315839
52000,34.8103527451,432.322374294,0.0124738315839
53000,43.4005886019,280.946242854,0.0124738315839
54000,43.5408611701,460.927120376,0.0124738315839
55000,36.6268254242,338.359274766,0.0124738315839
56000,30.7696047366,232.383569366,0.0124738315839
57000,38.7094326269,365.791494693,0.0124738315839
58000,22.5213522547,423.057663451,0.0124738315839
59000,38.1712880555,198.805968115,0.0124738315839
60000,27.9272720647,243.196102262,0.0124738315839
61000,33.7120167919,190.740566352,0.0124738315839
62000,29.1071690925,260.151626405,0.0124738315839
63000,25.1910458737,285.760466828,0.0124738315839
64000,25.4713715803,224.894244619,0.0124738315839
65000,29.4386799068,340.107060314,0.0124738315839
66000,17.98174142,305.629555978,0.0124738315839
67000,39.8070676902,343.335452431,0.0124738315839
68000,41.8396628088,231.104431178,0.0124738315839
69000,42.3891647626,245.616796555,0.0124738315839
70000,29.0136994157,359.700507178,0.0124738315839
71000,31.277668083,282.708487727,0.0124738315839
72000,33.1811558468,222.476916522,0.0124738315839
73000,32.0359494365,297.426168373,0.0124738315839
74000,36.841384251,326.666289779,0.0124738315839
75000,32.3680078383,263.448930255,0.0124738315839
76000,43.8511479232,292.545007936,0.0124738315839
77000,40.1852032337,441.093312459,0.0124738315839
78000,63.2458197358,293.830503287,0.0124738315839
79000,35.7372033649,261.692995965,0.0124738315839
80000,47.2156926133,262.915362146,0.0124738315839
81000,32.736269575,224.952332116,0.0124738315839
82000,26.0504578135,368.183704528,0.0124738315839
83000,42.3399906432,266.858881624,0.0124738315839
84000,34.4828908811,223.158653389,0.0124738315839
85000,32.5167548668,203.428845083,0.0124738315839
86000,37.8480848137,206.111042628,0.0124738315839
87000,31.5881791224,237.925180603,0.0124738315839
88000,39.0902153545,356.787661012,0.0124738315839
89000,46.9313045006,266.780523117,0.0124738315839
90000,60.5780184554,278.501675327,0.0124738315839
91000,39.6127456767,426.523349591,0.0124738315839
92000,35.3501487422,237.042488417,0.0124738315839
93000,31.4309257213,443.389267177,0.0124738315839
94000,34.6295415443,370.799361498,0.0124738315839
95000,28.0119224878,359.129602983,0.0124738315839
96000,31.1741990316,435.297396431,0.0124738315839
97000,23.8020493347,297.033199453,0.0124738315839
98000,38.6638252878,211.724170037,0.0124738315839
99000,50.9596140457,354.135694805,0.0124738315839
100000,36.9356321727,450.060789086,0.0124738315839
101000,26.8426097781,228.719750009,0.0124738315839
102000,21.2904960294,336.853955023,0.0124738315839
103000,32.11503833,333.801415054,0.0124738315839
104000,28.1375010002,218.427541695,0.0124738315839
105000,26.3198297319,281.269750516,0.0124738315839
106000,32.5294857392,262.300725879,0.0124738315839
107000,31.2226568828,343.546424612,0.0124738315839
108000,39.6210025435,204.470122505,0.0124738315839
109000,36.054060379,407.336621594,0.0124738315839
110000,47.9323993225,226.885289536,0.0124738315839
111000,33.9442932778,278.018862202,0.0124738315839
112000,32.1534647408,310.881258594,0.0124738315839
113000,53.6996252611,306.214149207,0.0124738315839
114000,45.42527367,309.825828277,0.0124738315839
115000,33.1896406259,280.710650423,0.0124738315839
116000,30.3360928697,264.530021212,0.0124738315839
117000,50.5729474894,328.05077653,0.0124738315839
118000,34.6849681446,333.329042644,0.0124738315839
119000,34.8409415072,272.104577862,0.0124738315839
120000,37.510178297,317.400427612,0.0124738315839
121000,33.2180267591,473.171889589,0.0124738315839
122000,48.7950293498,296.142355195,0.0124738315839
123000,31.2915748639,297.481232546,0.0124738315839
124000,37.6930091752,220.19209365,0.0124738315839
125000,33.8593984482,258.15037309,0.0124738315839
126000,27.5815222171,278.079713356,0.0124738315839
127000,39.5979614355,359.710675906,0.0124738315839
128000,30.4746132842,404.321762377,0.0124738315839
129000,33.4970844257,399.696958015,0.0124738315839
130000,38.26842392,172.811993002,0.0124738315839
131000,43.0625282187,160.761531955,0.0124738315839
132000,26.3376861672,245.215396782,0.0124738315839
133000,53.5510160644,315.123571083,0.0124738315839
134000,31.003135869,428.801421358,0.0124738315839
135000,31.8968940823,413.69053932,0.0124738315839
136000,44.3407985733,341.331087786,0.0124738315839
137000,41.0685236799,437.55915968,0.0124738315839
138000,30.4142583566,425.01976784,0.0124738315839
139000,46.2036467502,377.731287567,0.0124738315839
140000,46.7460918054,205.133525834,0.0124738315839
141000,41.0495812049,277.023602355,0.0124738315839
142000,55.9810344701,356.686664788,0.0124738315839
143000,58.5200135401,249.175273826,0.0124738315839
144000,45.8841184764,295.610958741,0.0124738315839
145000,37.7329089119,326.165371847,0.0124738315839
146000,41.7265785242,406.172998527,0.0124738315839
147000,27.8455734127,229.379065463,0.0124738315839
148000,35.4392433209,336.224247117,0.0124738315839
149000,26.2335024821,209.873426719,0.0124738315839
150000,30.9527401585,318.011230873,0.0124738315839
151000,28.1960946665,318.54616711,0.0124738315839
152000,26.2500268088,234.393786615,0.0124738315839
153000,36.0006761038,337.652521974,0.0124738315839
154000,38.3454089033,275.402358057,0.0124738315839
155000,29.4626986987,242.290090053,0.0124738315839
156000,33.2681545778,374.95568997,0.0124738315839
157000,41.6150612908,240.791334649,0.0124738315839
158000,47.4512209709,404.823253409,0.0124738315839
159000,28.0148388442,327.92437931,0.0124738315839
160000,33.0648860214,392.930969084,0.0124738315839
161000,35.5120488849,203.643987984,0.0124738315839
162000,29.9078972803,254.709774953,0.0124738315839
163000,35.0088216934,224.919449372,0.0124738315839
164000,39.7428656657,157.412875213,0.0124738315839
165000,29.29393507,191.386803387,0.0124738315839
166000,40.7705483554,346.048774538,0.0124738315839
167000,14.0218816114,379.321555229,0.0124738315839
168000,33.5544188679,265.610298385,0.0124738315839
169000,38.7669658328,171.634154684,0.0124738315839
170000,35.5381843096,204.284647528,0.0124738315839
171000,36.0194918338,287.20430216,0.0124738315839
172000,39.2850621596,344.422100009,0.0124738315839
173000,17.8250851536,482.65575365,0.0124738315839
174000,39.9293605307,280.708520487,0.0124738315839
175000,31.7932531122,358.356164322,0.0124738315839
176000,47.6358396563,215.927760547,0.0124738315839
177000,24.5240551981,277.577810611,0.0124738315839
178000,35.4904253197,258.8194625,0.0124738315839
179000,24.7762907277,272.755723597,0.0124738315839
180000,35.0761806583,317.262587867,0.0124738315839
181000,39.8352677957,245.847612072,0.0124738315839
182000,25.1235337122,345.646683954,0.0124738315839
183000,35.9813866772,189.191752711,0.0124738315839
184000,58.4476911728,255.695319873,0.0124738315839
185000,25.9909727757,369.383287057,0.0124738315839
186000,36.8720565992,334.867407333,0.0124738315839
187000,21.3342008872,376.25031988,0.0124738315839
188000,51.2031503294,332.357495064,0.0124738315839
189000,31.4594353235,276.495330485,0.0124738315839
190000,22.8695025258,302.37529236,0.0124738315839
191000,26.5938198688,279.242908948,0.0124738315839
192000,32.4658751601,234.628663927,0.0124738315839
193000,30.7957727693,256.227432538,0.0124738315839
194000,37.4010123344,181.077443751,0.0124738315839
195000,28.2014441222,310.266707977,0.0124738315839
196000,36.8743083101,330.899993651,0.0124738315839
197000,18.4197513074,259.723834456,0.0124738315839
198000,30.4815151703,244.175382051,0.0124738315839
199000,36.0225353262,281.530906867,0.0124738315839
200000,34.45272397,294.220258869,0.0124738315839
201000,27.9075484287,287.100964603,0.0124738315839
202000,34.776328981,195.029961019,0.0124738315839
203000,32.2673348794,287.789541819,0.0124738315839
204000,23.1839386153,202.033680514,0.0124738315839
205000,21.5539305948,225.179306248,0.0124738315839
206000,37.0215000641,179.445579495,0.0124738315839
207000,36.165942171,223.242842843,0.0124738315839
208000,49.1726305704,321.535773009,0.0124738315839
209000,32.9863411709,279.632163327,0.0124738315839
210000,16.9583946575,226.581078129,0.0124738315839
211000,35.7790838479,244.361812338,0.0124738315839
212000,32.9892468868,251.026322622,0.0124738315839
213000,45.819586496,217.478109847,0.0124738315839
214000,42.2595649974,314.643857176,0.0124738315839
215000,34.7592957228,386.2920249,0.0124738315839
216000,48.6994793275,225.151552318,0.0124738315839
217000,29.5105401528,360.632267511,0.0124738315839
218000,39.3655881913,294.855766515,0.0124738315839
219000,31.8916117326,371.912126098,0.0124738315839
220000,33.9762897733,322.102829262,0.0124738315839
221000,33.1772871696,324.182475448,0.0124738315839
222000,36.5542525353,233.891293992,0.0124738315839
223000,41.3782136623,415.241048216,0.0124738315839
224000,44.21252875,343.487989987,0.0124738315839
225000,33.3705152228,268.276818126,0.0124738315839
226000,46.4493177102,359.497929207,0.0124738315839
227000,41.6125141238,274.326489455,0.0124738315839
228000,25.4314380284,226.050301519,0.0124738315839
229000,23.947614841,304.314877364,0.0124738315839
230000,40.2247938878,286.793574704,0.0124738315839
231000,48.8149357048,413.056228758,0.0124738315839
232000,39.0785041105,411.175941598,0.0124738315839
233000,39.5609052655,157.829035836,0.0124738315839
234000,30.1559385613,374.962053636,0.0124738315839
235000,45.8052198762,407.001770247,0.0124738315839
236000,33.6548250293,393.937844895,0.0124738315839
237000,46.2070614829,268.904586885,0.0124738315839
238000,28.4497505127,251.575942722,0.0124738315839
239000,24.6362247515,322.276008442,0.0124738315839
240000,34.4121446707,228.299033105,0.0124738315839
241000,42.9226735818,256.165043463,0.0124738315839
242000,21.7774902659,246.250175418,0.0124738315839
243000,38.0459117994,167.393201817,0.0124738315839
244000,45.6216076418,280.43981208,0.0124738315839
245000,31.9597048768,434.129500583,0.0124738315839
246000,46.4048365964,247.516251132,0.0124738315839
247000,36.0769252612,335.003427358,0.0124738315839
248000,51.2669847394,201.449294336,0.0124738315839
249000,58.1821110037,250.38013025,0.0124738315839
250000,41.2290504667,329.389634224,0.0124738315839
251000,46.0440956765,298.994384392,0.0124738315839
252000,46.322584778,221.850188652,0.0124738315839
253000,25.1428124963,370.241198595,0.0124738315839
254000,33.935869059,165.970818078,0.0124738315839
255000,40.8089623779,303.159709371,0.0124738315839
256000,25.2121112842,229.692886261,0.0124738315839
257000,28.1194471149,344.545385569,0.0124738315839
258000,38.2301919825,154.983160818,0.0124738315839
259000,44.5118422208,219.84229364,0.0124738315839
260000,36.7377539672,195.997647988,0.0124738315839
261000,30.7696458577,198.95549115,0.0124738315839
262000,27.0530173578,240.231650308,0.0124738315839
263000,36.3812181771,205.942955418,0.0124738315839
264000,41.3960856251,286.277893012,0.0124738315839
265000,38.7129160664,344.795489409,0.0124738315839
266000,34.7363324854,138.074564098,0.0124738315839
267000,41.4868653618,211.439977779,0.0124738315839
268000,24.6513414498,224.231166175,0.0124738315839
269000,29.0500365281,265.598516246,0.0124738315839
270000,37.4582692747,222.362019617,0.0124738315839
271000,33.0341502387,287.521127918,0.0124738315839
272000,28.6787815387,261.800059777,0.0124738315839
273000,52.0062957221,191.559615821,0.0124738315839
274000,23.3895406796,294.154662781,0.0124738315839
275000,48.8000735861,250.38063043,0.0124738315839
276000,52.0702991884,314.342864875,0.0124738315839
277000,50.5540531183,392.633831479,0.0124738315839
278000,43.2886820845,361.589047409,0.0124738315839
279000,37.5403317035,251.959819306,0.0124738315839
280000,18.1150836851,304.228453055,0.0124738315839
281000,18.736106603,325.668651656,0.0124738315839
282000,40.098495982,347.57239757,0.0124738315839
283000,41.5454283441,340.592001661,0.0124738315839
284000,40.0358487996,302.605706285,0.0124738315839
285000,33.4794548881,429.176104087,0.0124738315839
286000,46.884592789,294.334279294,0.0124738315839
287000,43.4540898732,254.49138784,0.0124738315839
288000,38.2419284274,276.036963053,0.0124738315839
289000,54.4128652102,183.286535914,0.0124738315839
290000,22.8045368462,339.16792269,0.0124738315839
291000,26.7721249533,277.911976664,0.0124738315839
292000,32.502687561,256.113911284,0.0124738315839
293000,45.11479522,315.643007541,0.0124738315839
294000,41.3272537063,358.020821901,0.0124738315839
295000,56.2491615459,270.822123661,0.0124738315839
296000,40.3475864624,325.049156338,0.0124738315839
297000,51.0142720572,362.808797346,0.0124738315839
298000,66.5976205358,363.435331261,0.0124738315839
299000,44.539887828,331.317153441,0.0124738315839
300000,37.0833098611,391.001995526,0.0124738315839
301000,52.1423738675,270.033798731,0.0124738315839
302000,53.9068805576,308.549105505,0.0124738315839
303000,40.1401974951,332.376433747,0.0124738315839
304000,42.6496701404,395.204452119,0.0124738315839
305000,48.9955639052,364.35582071,0.0124738315839
306000,41.1185996835,302.473393532,0.0124738315839
307000,28.7774899904,346.221474714,0.0124738315839
308000,36.330353599,289.458585884,0.0124738315839
309000,32.5750497161,258.077198318,0.0124738315839
310000,39.1277770948,257.469039989,0.0124738315839
311000,41.4917420131,331.389666839,0.0124738315839
312000,21.7887821791,292.155887084,0.0124738315839
313000,46.5817080011,346.245216176,0.0124738315839
314000,36.2422395058,282.575306634,0.0124738315839
315000,37.1354377647,307.369861915,0.0124738315839
316000,38.2644074184,209.115040692,0.0124738315839
